danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,audio_features,6zwvB879PJSpTyFcg2wwnL,spotify:track:6zwvB879PJSpTyFcg2wwnL,https://api.spotify.com/v1/tracks/6zwvB879PJSpTyFcg2wwnL,https://api.spotify.com/v1/audio-analysis/6zwvB879PJSpTyFcg2wwnL,142693,3
0.313,0.0437,6,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,audio_features,1CTex49P0iWwzUGsMNjgaV,spotify:track:1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/tracks/1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/audio-analysis/1CTex49P0iWwzUGsMNjgaV,192867,1
0.67,0.24,2,-12.158,0,0.0697,0.863,0.0,0.231,0.578,130.205,audio_features,7G2jAmiYUDZKyk7npVrgX8,spotify:track:7G2jAmiYUDZKyk7npVrgX8,https://api.spotify.com/v1/tracks/7G2jAmiYUDZKyk7npVrgX8,https://api.spotify.com/v1/audio-analysis/7G2jAmiYUDZKyk7npVrgX8,168893,4
0.566,0.711,0,-6.536,1,0.0335,0.611,6.59e-06,0.417,0.961,159.629,audio_features,33aYzW5ToRjiFOzkubeJ8H,spotify:track:33aYzW5ToRjiFOzkubeJ8H,https://api.spotify.com/v1/tracks/33aYzW5ToRjiFOzkubeJ8H,https://api.spotify.com/v1/audio-analysis/33aYzW5ToRjiFOzkubeJ8H,109960,4
0.472,0.225,5,-12.581,1,0.0263,0.864,0.0,0.111,0.29,100.299,audio_features,0VE4ayVlGs5DBoqOdgJ0Zv,spotify:track:0VE4ayVlGs5DBoqOdgJ0Zv,https://api.spotify.com/v1/tracks/0VE4ayVlGs5DBoqOdgJ0Zv,https://api.spotify.com/v1/audio-analysis/0VE4ayVlGs5DBoqOdgJ0Zv,150973,3
0.395,0.375,5,-10.966,0,0.0381,0.555,0.0,0.576,0.775,178.105,audio_features,3mKdw0slI6wmnb1FBrvwn2,spotify:track:3mKdw0slI6wmnb1FBrvwn2,https://api.spotify.com/v1/tracks/3mKdw0slI6wmnb1FBrvwn2,https://api.spotify.com/v1/audio-analysis/3mKdw0slI6wmnb1FBrvwn2,194093,4
0.676,0.708,8,-12.115,0,0.0698,0.592,0.000307,0.166,0.919,143.669,audio_features,4YXKKnIZuk7UtXH5oC0ffa,spotify:track:4YXKKnIZuk7UtXH5oC0ffa,https://api.spotify.com/v1/tracks/4YXKKnIZuk7UtXH5oC0ffa,https://api.spotify.com/v1/audio-analysis/4YXKKnIZuk7UtXH5oC0ffa,143827,4
0.655,0.515,5,-7.726,1,0.0452,0.612,0.0,0.228,0.885,136.683,audio_features,2drXvACELcvwryaFRiRPdA,spotify:track:2drXvACELcvwryaFRiRPdA,https://api.spotify.com/v1/tracks/2drXvACELcvwryaFRiRPdA,https://api.spotify.com/v1/audio-analysis/2drXvACELcvwryaFRiRPdA,144493,4
0.704,0.87,8,0.844,1,0.218,0.795,2.45e-06,0.0558,0.932,88.019,audio_features,1ye9IP87nKYZ5YAGaEv9A1,spotify:track:1ye9IP87nKYZ5YAGaEv9A1,https://api.spotify.com/v1/tracks/1ye9IP87nKYZ5YAGaEv9A1,https://api.spotify.com/v1/audio-analysis/1ye9IP87nKYZ5YAGaEv9A1,143053,4
0.65,0.593,7,-6.374,0,0.122,0.585,0.00244,0.441,0.825,143.179,audio_features,1hFB1obL3dCyIDigkojSTm,spotify:track:1hFB1obL3dCyIDigkojSTm,https://api.spotify.com/v1/tracks/1hFB1obL3dCyIDigkojSTm,https://api.spotify.com/v1/audio-analysis/1hFB1obL3dCyIDigkojSTm,130533,4
0.374,0.0889,4,-17.475,1,0.0356,0.931,6.88e-06,0.111,0.211,96.677,audio_features,6bnFjTW3EnMG4BwreDnSHK,spotify:track:6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/tracks/6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/audio-analysis/6bnFjTW3EnMG4BwreDnSHK,145133,4
0.388,0.532,1,-8.685,1,0.102,0.51,3.06e-06,0.0974,0.845,173.586,audio_features,2xKfXRhw5xaUXfevJJspZf,spotify:track:2xKfXRhw5xaUXfevJJspZf,https://api.spotify.com/v1/tracks/2xKfXRhw5xaUXfevJJspZf,https://api.spotify.com/v1/audio-analysis/2xKfXRhw5xaUXfevJJspZf,139667,4
0.461,0.466,11,-9.627,1,0.0598,0.86,2.76e-05,0.135,0.251,128.537,audio_features,1xVOttVNT27FBTD8iHjOfU,spotify:track:1xVOttVNT27FBTD8iHjOfU,https://api.spotify.com/v1/tracks/1xVOttVNT27FBTD8iHjOfU,https://api.spotify.com/v1/audio-analysis/1xVOttVNT27FBTD8iHjOfU,132027,4
0.43,0.33,6,-10.621,1,0.0353,0.876,0.0,0.105,0.316,108.824,audio_features,0GVvRmCoiLkhxJvlZy9bLk,spotify:track:0GVvRmCoiLkhxJvlZy9bLk,https://api.spotify.com/v1/tracks/0GVvRmCoiLkhxJvlZy9bLk,https://api.spotify.com/v1/audio-analysis/0GVvRmCoiLkhxJvlZy9bLk,187667,3
0.513,0.546,0,-15.672,1,0.0391,0.333,0.0,0.17,0.834,85.527,audio_features,760clbeDBWmBsBLbszWuNZ,spotify:track:760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/tracks/760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/audio-analysis/760clbeDBWmBsBLbszWuNZ,164547,4
0.693,0.324,11,-15.085,1,0.205,0.796,0.0,0.246,0.382,144.14,audio_features,3P6OwCX7Ofiaaqtvujb6i5,spotify:track:3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/tracks/3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/audio-analysis/3P6OwCX7Ofiaaqtvujb6i5,158307,4
0.26,0.205,5,-16.618,0,0.0312,0.821,0.00102,0.074,0.313,99.912,audio_features,4ydtQJImyQg6UDFFZBzgxp,spotify:track:4ydtQJImyQg6UDFFZBzgxp,https://api.spotify.com/v1/tracks/4ydtQJImyQg6UDFFZBzgxp,https://api.spotify.com/v1/audio-analysis/4ydtQJImyQg6UDFFZBzgxp,150893,3
0.756,0.768,0,-10.701,1,0.112,0.735,0.0,0.182,0.783,118.208,audio_features,3SQhmctWreNM0X6Zkm2K5R,spotify:track:3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/tracks/3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/audio-analysis/3SQhmctWreNM0X6Zkm2K5R,143240,4
0.216,0.267,8,-13.561,1,0.0351,0.876,2.7e-05,0.109,0.218,82.098,audio_features,4uxsv9PjV3Yeyn51RdWvGJ,spotify:track:4uxsv9PjV3Yeyn51RdWvGJ,https://api.spotify.com/v1/tracks/4uxsv9PjV3Yeyn51RdWvGJ,https://api.spotify.com/v1/audio-analysis/4uxsv9PjV3Yeyn51RdWvGJ,216573,4
0.895,0.636,5,-6.043,1,0.06,0.672,3.31e-06,0.0207,0.967,95.922,audio_features,5tHFPtV7dT01fxDe2AhKjD,spotify:track:5tHFPtV7dT01fxDe2AhKjD,https://api.spotify.com/v1/tracks/5tHFPtV7dT01fxDe2AhKjD,https://api.spotify.com/v1/audio-analysis/5tHFPtV7dT01fxDe2AhKjD,141400,4
0.474,0.338,0,-11.528,1,0.0299,0.648,0.0,0.13,0.81,154.596,audio_features,5ayybTSXNwcarDtxQKqvWX,spotify:track:5ayybTSXNwcarDtxQKqvWX,https://api.spotify.com/v1/tracks/5ayybTSXNwcarDtxQKqvWX,https://api.spotify.com/v1/audio-analysis/5ayybTSXNwcarDtxQKqvWX,153933,4
0.483,0.145,1,-14.423,1,0.039,0.849,3.5e-06,0.214,0.284,72.863,audio_features,4mQz22nF9cyWqwuErTqc6V,spotify:track:4mQz22nF9cyWqwuErTqc6V,https://api.spotify.com/v1/tracks/4mQz22nF9cyWqwuErTqc6V,https://api.spotify.com/v1/audio-analysis/4mQz22nF9cyWqwuErTqc6V,185280,4
0.542,0.588,2,-9.268,1,0.0665,0.67,0.158,0.241,0.881,113.948,audio_features,3KSchPNSklO5McIqRH3qYX,spotify:track:3KSchPNSklO5McIqRH3qYX,https://api.spotify.com/v1/tracks/3KSchPNSklO5McIqRH3qYX,https://api.spotify.com/v1/audio-analysis/3KSchPNSklO5McIqRH3qYX,238533,3
0.449,0.571,7,-5.848,1,0.0281,0.786,0.0,0.385,0.308,127.565,audio_features,4gUDdUr5yK0JGlR49zSRVt,spotify:track:4gUDdUr5yK0JGlR49zSRVt,https://api.spotify.com/v1/tracks/4gUDdUr5yK0JGlR49zSRVt,https://api.spotify.com/v1/audio-analysis/4gUDdUr5yK0JGlR49zSRVt,141933,3
0.551,0.576,7,-8.49,1,0.0325,0.762,0.0,0.803,0.919,142.814,audio_features,2k6qpHJsrKCCyvsHv2cPqR,spotify:track:2k6qpHJsrKCCyvsHv2cPqR,https://api.spotify.com/v1/tracks/2k6qpHJsrKCCyvsHv2cPqR,https://api.spotify.com/v1/audio-analysis/2k6qpHJsrKCCyvsHv2cPqR,140520,4
0.607,0.477,9,-12.904,1,0.0333,0.708,0.0,0.253,0.887,136.614,audio_features,20UjAGdEjVb8DniNXvqHJy,spotify:track:20UjAGdEjVb8DniNXvqHJy,https://api.spotify.com/v1/tracks/20UjAGdEjVb8DniNXvqHJy,https://api.spotify.com/v1/audio-analysis/20UjAGdEjVb8DniNXvqHJy,122600,4
0.522,0.326,3,-6.448,1,0.0273,0.755,2.26e-05,0.36,0.443,87.535,audio_features,4bzvhZFlV9UqQ3EmV2i8s4,spotify:track:4bzvhZFlV9UqQ3EmV2i8s4,https://api.spotify.com/v1/tracks/4bzvhZFlV9UqQ3EmV2i8s4,https://api.spotify.com/v1/audio-analysis/4bzvhZFlV9UqQ3EmV2i8s4,136627,4
0.245,0.293,4,-10.361,1,0.0303,0.817,0.0,0.177,0.344,168.984,audio_features,5KG2ahk1cONbHvg3dBdTbx,spotify:track:5KG2ahk1cONbHvg3dBdTbx,https://api.spotify.com/v1/tracks/5KG2ahk1cONbHvg3dBdTbx,https://api.spotify.com/v1/audio-analysis/5KG2ahk1cONbHvg3dBdTbx,161373,3
0.51,0.484,10,-6.942,1,0.038,0.784,0.0,0.306,0.683,103.356,audio_features,1Qn5jElT7XqjvVeJ8pYM2w,spotify:track:1Qn5jElT7XqjvVeJ8pYM2w,https://api.spotify.com/v1/tracks/1Qn5jElT7XqjvVeJ8pYM2w,https://api.spotify.com/v1/audio-analysis/1Qn5jElT7XqjvVeJ8pYM2w,140773,3
0.409,0.435,2,-9.399,1,0.0453,0.907,7.17e-06,0.0559,0.567,78.136,audio_features,4BH8EuPAxeFAh1rSWtnGdD,spotify:track:4BH8EuPAxeFAh1rSWtnGdD,https://api.spotify.com/v1/tracks/4BH8EuPAxeFAh1rSWtnGdD,https://api.spotify.com/v1/audio-analysis/4BH8EuPAxeFAh1rSWtnGdD,168480,4
0.614,0.589,1,-8.667,1,0.0573,0.7,0.0,0.069,0.894,111.879,audio_features,4OnqJ1ml4Jgr5AAKNrrYCD,spotify:track:4OnqJ1ml4Jgr5AAKNrrYCD,https://api.spotify.com/v1/tracks/4OnqJ1ml4Jgr5AAKNrrYCD,https://api.spotify.com/v1/audio-analysis/4OnqJ1ml4Jgr5AAKNrrYCD,196467,4
0.529,0.768,8,-6.201,1,0.0446,0.418,0.000947,0.0655,0.871,165.225,audio_features,09hxCc0SgV8u46gWsfeqJA,spotify:track:09hxCc0SgV8u46gWsfeqJA,https://api.spotify.com/v1/tracks/09hxCc0SgV8u46gWsfeqJA,https://api.spotify.com/v1/audio-analysis/09hxCc0SgV8u46gWsfeqJA,151773,4
0.506,0.699,10,-3.834,1,0.0348,0.569,0.0,0.158,0.901,103.463,audio_features,7vAw4LLIms6X8ZHcbtoazz,spotify:track:7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/tracks/7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/audio-analysis/7vAw4LLIms6X8ZHcbtoazz,141387,4
0.359,0.272,10,-8.393,1,0.0294,0.812,0.0,0.095,0.254,109.249,audio_features,1ntGJDSakqsaw1KhptKrB5,spotify:track:1ntGJDSakqsaw1KhptKrB5,https://api.spotify.com/v1/tracks/1ntGJDSakqsaw1KhptKrB5,https://api.spotify.com/v1/audio-analysis/1ntGJDSakqsaw1KhptKrB5,167800,3
0.65,0.89,9,-8.11,1,0.0553,0.611,0.056,0.0786,0.972,114.513,audio_features,2gZlblsff9FKnhSIwB2ZsU,spotify:track:2gZlblsff9FKnhSIwB2ZsU,https://api.spotify.com/v1/tracks/2gZlblsff9FKnhSIwB2ZsU,https://api.spotify.com/v1/audio-analysis/2gZlblsff9FKnhSIwB2ZsU,126667,4
0.576,0.458,1,-10.341,1,0.0442,0.626,0.0,0.377,0.629,141.567,audio_features,4BMhwvrqMUSm65RRB0RAEa,spotify:track:4BMhwvrqMUSm65RRB0RAEa,https://api.spotify.com/v1/tracks/4BMhwvrqMUSm65RRB0RAEa,https://api.spotify.com/v1/audio-analysis/4BMhwvrqMUSm65RRB0RAEa,144533,4
0.609,0.794,3,-4.739,1,0.0389,0.734,6.18e-05,0.0479,0.968,136.036,audio_features,3nUrhP3KuK4R1qdxRk2Kgo,spotify:track:3nUrhP3KuK4R1qdxRk2Kgo,https://api.spotify.com/v1/tracks/3nUrhP3KuK4R1qdxRk2Kgo,https://api.spotify.com/v1/audio-analysis/3nUrhP3KuK4R1qdxRk2Kgo,133747,4
0.587,0.098,10,-15.196,0,0.0607,0.958,7e-06,0.114,0.288,71.523,audio_features,6o5RbQYhmF4yRRw7ZArxGL,spotify:track:6o5RbQYhmF4yRRw7ZArxGL,https://api.spotify.com/v1/tracks/6o5RbQYhmF4yRRw7ZArxGL,https://api.spotify.com/v1/audio-analysis/6o5RbQYhmF4yRRw7ZArxGL,224333,4
0.212,0.316,10,-9.429,1,0.0314,0.885,0.0,0.103,0.271,83.597,audio_features,6sAcECONsANle5n0rnP2at,spotify:track:6sAcECONsANle5n0rnP2at,https://api.spotify.com/v1/tracks/6sAcECONsANle5n0rnP2at,https://api.spotify.com/v1/audio-analysis/6sAcECONsANle5n0rnP2at,182440,4
0.809,0.701,0,-12.484,1,0.0574,0.176,0.0,0.184,0.563,105.696,audio_features,2R7uUQ0Dehu80gsOcydQC9,spotify:track:2R7uUQ0Dehu80gsOcydQC9,https://api.spotify.com/v1/tracks/2R7uUQ0Dehu80gsOcydQC9,https://api.spotify.com/v1/audio-analysis/2R7uUQ0Dehu80gsOcydQC9,149013,4
0.703,0.649,8,-7.727,0,0.0312,0.397,0.0,0.209,0.862,122.719,audio_features,7Gpx2fNJiilvrf9Ss8qbit,spotify:track:7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/tracks/7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/audio-analysis/7Gpx2fNJiilvrf9Ss8qbit,159693,4
0.349,0.273,7,-11.443,1,0.0325,0.95,6.21e-05,0.146,0.493,204.922,audio_features,04bsExZXrwoRXYKKDWlTIU,spotify:track:04bsExZXrwoRXYKKDWlTIU,https://api.spotify.com/v1/tracks/04bsExZXrwoRXYKKDWlTIU,https://api.spotify.com/v1/audio-analysis/04bsExZXrwoRXYKKDWlTIU,166000,4
0.525,0.403,8,-11.987,1,0.0945,0.597,0.0,0.0565,0.718,125.187,audio_features,6lYeYgSkWh6TZDQy6YZuvG,spotify:track:6lYeYgSkWh6TZDQy6YZuvG,https://api.spotify.com/v1/tracks/6lYeYgSkWh6TZDQy6YZuvG,https://api.spotify.com/v1/audio-analysis/6lYeYgSkWh6TZDQy6YZuvG,283200,4
0.558,0.243,7,-13.419,1,0.0459,0.517,0.0,0.144,0.342,72.871,audio_features,5VLKQp1YTubqXJ02HnViz5,spotify:track:5VLKQp1YTubqXJ02HnViz5,https://api.spotify.com/v1/tracks/5VLKQp1YTubqXJ02HnViz5,https://api.spotify.com/v1/audio-analysis/5VLKQp1YTubqXJ02HnViz5,160280,4
0.428,0.594,10,-12.716,1,0.379,0.734,0.0,0.567,0.556,198.67,audio_features,1N131UBLlYAUJNVpHOfEc1,spotify:track:1N131UBLlYAUJNVpHOfEc1,https://api.spotify.com/v1/tracks/1N131UBLlYAUJNVpHOfEc1,https://api.spotify.com/v1/audio-analysis/1N131UBLlYAUJNVpHOfEc1,138298,4
0.314,0.139,5,-15.307,1,0.0317,0.95,0.0,0.101,0.182,101.939,audio_features,2NDMLabAjx4oL7ezx2PNxS,spotify:track:2NDMLabAjx4oL7ezx2PNxS,https://api.spotify.com/v1/tracks/2NDMLabAjx4oL7ezx2PNxS,https://api.spotify.com/v1/audio-analysis/2NDMLabAjx4oL7ezx2PNxS,193667,3
0.432,0.202,0,-14.518,1,0.0283,0.908,0.0,0.181,0.641,100.082,audio_features,07ePHsQ0SopWrnCbNjNC2D,spotify:track:07ePHsQ0SopWrnCbNjNC2D,https://api.spotify.com/v1/tracks/07ePHsQ0SopWrnCbNjNC2D,https://api.spotify.com/v1/audio-analysis/07ePHsQ0SopWrnCbNjNC2D,140533,3
0.374,0.429,0,-7.801,0,0.0279,0.523,0.0,0.134,0.679,71.519,audio_features,18YPNs20cBfgqkY8YCJlOH,spotify:track:18YPNs20cBfgqkY8YCJlOH,https://api.spotify.com/v1/tracks/18YPNs20cBfgqkY8YCJlOH,https://api.spotify.com/v1/audio-analysis/18YPNs20cBfgqkY8YCJlOH,157867,4
0.552,0.284,4,-10.481,1,0.0259,0.821,8.15e-06,0.119,0.788,85.077,audio_features,3ZyJfbh2Y9y15f45qY1pDJ,spotify:track:3ZyJfbh2Y9y15f45qY1pDJ,https://api.spotify.com/v1/tracks/3ZyJfbh2Y9y15f45qY1pDJ,https://api.spotify.com/v1/audio-analysis/3ZyJfbh2Y9y15f45qY1pDJ,139013,4
0.439,0.638,3,-6.859,1,0.0307,0.707,0.0,0.175,0.781,69.57,audio_features,7qoaMWT3eRCKG1RN6dVuOY,spotify:track:7qoaMWT3eRCKG1RN6dVuOY,https://api.spotify.com/v1/tracks/7qoaMWT3eRCKG1RN6dVuOY,https://api.spotify.com/v1/audio-analysis/7qoaMWT3eRCKG1RN6dVuOY,144627,4
0.532,0.961,10,-4.056,1,0.0522,0.0519,0.905,0.0738,0.753,90.647,audio_features,14bUqUj1EUnQabWeAqnj39,spotify:track:14bUqUj1EUnQabWeAqnj39,https://api.spotify.com/v1/tracks/14bUqUj1EUnQabWeAqnj39,https://api.spotify.com/v1/audio-analysis/14bUqUj1EUnQabWeAqnj39,130320,4
0.409,0.105,6,-17.849,1,0.0484,0.926,0.0,0.126,0.239,81.884,audio_features,39CdOo5GPGSIdxWDvyyWkr,spotify:track:39CdOo5GPGSIdxWDvyyWkr,https://api.spotify.com/v1/tracks/39CdOo5GPGSIdxWDvyyWkr,https://api.spotify.com/v1/audio-analysis/39CdOo5GPGSIdxWDvyyWkr,342960,4
0.507,0.627,1,-7.838,1,0.0354,0.575,0.0,0.198,0.962,175.309,audio_features,4GWHrdyVTC0AWwuRgoWzE7,spotify:track:4GWHrdyVTC0AWwuRgoWzE7,https://api.spotify.com/v1/tracks/4GWHrdyVTC0AWwuRgoWzE7,https://api.spotify.com/v1/audio-analysis/4GWHrdyVTC0AWwuRgoWzE7,180747,4
0.265,0.602,6,-4.231,1,0.0319,0.59,0.000293,0.299,0.663,70.722,audio_features,4uAalOPic5WOPJF1kANXCt,spotify:track:4uAalOPic5WOPJF1kANXCt,https://api.spotify.com/v1/tracks/4uAalOPic5WOPJF1kANXCt,https://api.spotify.com/v1/audio-analysis/4uAalOPic5WOPJF1kANXCt,158840,4
0.38,0.155,1,-11.977,1,0.0311,0.973,1.7e-05,0.0977,0.127,94.23,audio_features,56IQUfsUskt9VHe6YM6kue,spotify:track:56IQUfsUskt9VHe6YM6kue,https://api.spotify.com/v1/tracks/56IQUfsUskt9VHe6YM6kue,https://api.spotify.com/v1/audio-analysis/56IQUfsUskt9VHe6YM6kue,200440,3
0.671,0.679,5,-11.237,1,0.142,0.159,0.0,0.158,0.82,166.722,audio_features,2JoXjemDQe0fSmk26CpfrP,spotify:track:2JoXjemDQe0fSmk26CpfrP,https://api.spotify.com/v1/tracks/2JoXjemDQe0fSmk26CpfrP,https://api.spotify.com/v1/audio-analysis/2JoXjemDQe0fSmk26CpfrP,150467,4
0.59,0.64,0,-4.174,1,0.0287,0.336,7.77e-05,0.0545,0.824,121.84,audio_features,3Bh370SaZZ0BPHKKOqvAgy,spotify:track:3Bh370SaZZ0BPHKKOqvAgy,https://api.spotify.com/v1/tracks/3Bh370SaZZ0BPHKKOqvAgy,https://api.spotify.com/v1/audio-analysis/3Bh370SaZZ0BPHKKOqvAgy,172640,4
0.496,0.0857,5,-16.019,1,0.0336,0.966,0.000527,0.142,0.359,86.959,audio_features,0CtbDuvvGLTLSFQ3GcQgEk,spotify:track:0CtbDuvvGLTLSFQ3GcQgEk,https://api.spotify.com/v1/tracks/0CtbDuvvGLTLSFQ3GcQgEk,https://api.spotify.com/v1/audio-analysis/0CtbDuvvGLTLSFQ3GcQgEk,182907,3
0.554,0.186,1,-15.846,1,0.0379,0.909,0.00144,0.11,0.2,81.181,audio_features,7DH5dXVuQaqcKf9oTy9oUN,spotify:track:7DH5dXVuQaqcKf9oTy9oUN,https://api.spotify.com/v1/tracks/7DH5dXVuQaqcKf9oTy9oUN,https://api.spotify.com/v1/audio-analysis/7DH5dXVuQaqcKf9oTy9oUN,138640,3
0.508,0.0965,11,-18.283,1,0.031,0.856,0.012,0.102,0.296,77.907,audio_features,56XoFI6v7kbGNdM8ALYWof,spotify:track:56XoFI6v7kbGNdM8ALYWof,https://api.spotify.com/v1/tracks/56XoFI6v7kbGNdM8ALYWof,https://api.spotify.com/v1/audio-analysis/56XoFI6v7kbGNdM8ALYWof,135840,4
0.611,0.285,0,-10.225,1,0.0682,0.837,0.0,0.102,0.604,79.463,audio_features,0SIzIfR6913S1oqTbyg8YC,spotify:track:0SIzIfR6913S1oqTbyg8YC,https://api.spotify.com/v1/tracks/0SIzIfR6913S1oqTbyg8YC,https://api.spotify.com/v1/audio-analysis/0SIzIfR6913S1oqTbyg8YC,226360,4
0.524,0.478,7,-8.894,1,0.118,0.406,0.0,0.74,0.843,137.133,audio_features,6TYR3IVgIwDK6ydc2EPEQq,spotify:track:6TYR3IVgIwDK6ydc2EPEQq,https://api.spotify.com/v1/tracks/6TYR3IVgIwDK6ydc2EPEQq,https://api.spotify.com/v1/audio-analysis/6TYR3IVgIwDK6ydc2EPEQq,166213,4
0.547,0.3,3,-13.973,1,0.107,0.777,0.0,0.0653,0.811,97.793,audio_features,0DXm5n7SBxCED9ssTvrx2J,spotify:track:0DXm5n7SBxCED9ssTvrx2J,https://api.spotify.com/v1/tracks/0DXm5n7SBxCED9ssTvrx2J,https://api.spotify.com/v1/audio-analysis/0DXm5n7SBxCED9ssTvrx2J,187200,4
0.241,0.564,6,-6.544,0,0.0347,0.591,0.0,0.704,0.642,77.378,audio_features,2s4B4fUlVIkE4ELgoupjXL,spotify:track:2s4B4fUlVIkE4ELgoupjXL,https://api.spotify.com/v1/tracks/2s4B4fUlVIkE4ELgoupjXL,https://api.spotify.com/v1/audio-analysis/2s4B4fUlVIkE4ELgoupjXL,129613,5
0.433,0.512,7,-10.018,1,0.0345,0.837,0.0,0.185,0.794,132.38,audio_features,43zIzwzVqI51alZlyKbKi4,spotify:track:43zIzwzVqI51alZlyKbKi4,https://api.spotify.com/v1/tracks/43zIzwzVqI51alZlyKbKi4,https://api.spotify.com/v1/audio-analysis/43zIzwzVqI51alZlyKbKi4,146360,4
0.526,0.291,7,-10.694,1,0.0346,0.706,0.0,0.0651,0.886,164.02,audio_features,2KJOfVTxWkbtRMGByeEQ7V,spotify:track:2KJOfVTxWkbtRMGByeEQ7V,https://api.spotify.com/v1/tracks/2KJOfVTxWkbtRMGByeEQ7V,https://api.spotify.com/v1/audio-analysis/2KJOfVTxWkbtRMGByeEQ7V,172133,4
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4
0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747,4
0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,224695,4
0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,audio_features,7795WJLVKJoAyVoOtCWqXN,spotify:track:7795WJLVKJoAyVoOtCWqXN,https://api.spotify.com/v1/tracks/7795WJLVKJoAyVoOtCWqXN,https://api.spotify.com/v1/audio-analysis/7795WJLVKJoAyVoOtCWqXN,239317,4
0.519,0.617,7,-4.287,1,0.0313,0.0387,0.0,0.401,0.222,147.708,audio_features,0oWraSo5ASJ0h1BEagTyEw,spotify:track:0oWraSo5ASJ0h1BEagTyEw,https://api.spotify.com/v1/tracks/0oWraSo5ASJ0h1BEagTyEw,https://api.spotify.com/v1/audio-analysis/0oWraSo5ASJ0h1BEagTyEw,225300,3
0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3
0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4
0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4
