key,duration_ms,tempo,mode,instrumentalness,id,cluster
7,363533,92.009,0,0.0197,2S8l6VV2CgrJaF5EEKRaOF,0
6,176364,132.025,1,0.0,4AURmzBFOWJENT7btoNopH,4
7,229489,136.972,0,0.888,2VcVmSWadOf4SMGBB2abov,7
5,168511,94.033,0,0.0,2ShUIgUNPsamHqdmLDtQ1P,2
6,574693,152.608,1,0.000139,0MIAhJu1vwc8wvIjI9XbcS,6
0,191068,103.017,1,0.0,6ZBZ0q3WXLK9VAszMLenAU,5
0,215027,100.099,1,0.0,5igPALpL3Ljrg65UPrFPSw,5
8,286840,100.718,1,0.00308,7sJYquSlj8cSMqFtk3A8FJ,4
4,194976,124.952,0,0.00147,4MnggOv6w9gmdSlVTukec6,2
1,296666,109.973,1,0.0016,24w5p9O076nNIdVRkRwhhj,5
4,200816,97.929,0,6.5e-05,665HvOWV9Uxm40fuXiYI1B,2
11,526373,120.116,0,0.0,2cJJoWEccalRGAZO0PqQDi,0
0,195692,129.99,1,0.0,1xwm9Ue3w6L2R63RbojM7r,5
1,102467,151.025,1,3e-05,0PLD26MkvvElalKRCMQJ0c,1
4,198533,101.983,0,0.0,356kn7ubMjPvMYT7VCYLts,2
10,186857,140.048,0,0.0,5TzWub3nCAAcVZxLSELohS,0
7,291120,125.118,1,0.000187,2OoiMQ6sbn2eCBPqt7Jtwu,4
1,226560,101.997,0,0.0328,1uw9hfE1nhTd00sJEOlpbj,2
2,229787,94.008,1,0.00622,0uub812CwPqYSU0VZzcSYa,5
7,182490,102.994,1,6.74e-06,03CJWFdzzudh5nGiMQNmgs,4
8,291157,167.932,1,0.0111,0kRAZ2tbj4WEELuzMrxeX5,1
8,205030,100.005,0,0.00343,0CVKhHjLE5uuCldl84EEu0,0
11,171273,110.028,0,0.000473,6YmqgbqLuqpwlnAZ7YAPTg,0
0,210857,105.057,0,0.000101,4Uhue4LwvocPIXjknChxBc,2
2,183333,179.968,1,0.000136,42SxbX0YCh8z2CLN3g1mey,1
6,148000,123.967,0,0.0,4J8sOc2MDhfyYfiSMfCHP8,2
10,230476,126.013,0,0.623,55PtuQkEHQn7Hv8Eol2s4M,7
6,252000,140.022,1,0.022,1aEHivhKcjk3DHig271xzA,1
11,265929,140.025,0,6.07e-05,4jlBiJhx1o4QTHRjvEuCx3,0
1,229992,84.974,0,0.000797,4t2gMGEevHHuBmd0rW2R2C,2
4,211000,90.018,0,5.68e-06,0QkRbTovjKCtXILFF3FJD7,2
6,153474,95.01,0,0.0,3ytSwpnF36uspwdRkqPTG1,2
5,400388,133.35,1,0.00106,0teJdmvqpIy1rTbDlr8ulB,1
6,225728,120.013,1,7.15e-05,37EoU9KaaOMKhFdECTArsN,4
0,229206,135.058,1,0.0413,25Vevbcv3QfVgwbdqiGSMW,5
8,173025,99.906,0,2.44e-06,1bHB640sZKz0NAhmTVLRB2,0
11,158664,102.993,0,0.0,2JuHUDQH485DV7C5gl9TBg,0
8,226520,109.968,0,0.0,7BXFfnn1uw7e1Zx6Pi3KGH,0
8,198000,99.991,1,0.00299,2W4Nb6RIJrpE8PEpX9POZD,4
4,400667,179.285,1,9.92e-05,2loul0DeCz0DtLe5gLOjfi,1
11,173143,100.069,1,1.43e-05,6dFDWlG7CChRzolv1x0URN,4
9,309082,136.243,0,0.228,252xRBHjl3jNeFelAaXOyS,0
1,192897,106.942,1,1.82e-05,76z00avJmFVkjRcnufMEou,5
5,166635,93.997,1,0.00023,0zJCVVMLdHKvpYbWCYjoyc,4
1,203260,128.057,1,1.85e-05,2v8G0VjL4H3ZcLMJrQJ1JJ,5
6,174360,124.995,1,0.504,4fVE18SZG7GbjxPYqiFVwa,3
8,174800,103.07,1,0.0,5Gu0PDLN4YJeW75PpBSg9p,4
5,210013,125.896,1,0.0,3zU9rdflI65tK4dkkNSp77,4
8,184280,126.094,1,0.000914,4J7CKHCF3mdL4diUsmW8lq,4
2,214813,125.998,1,1.03e-05,1hZk9dktp4yRFTm0TrycuH,5
7,187029,117.98,0,0.0,3RQMCAfUMzRCSW93LCRiJy,0
6,168601,121.995,0,0.263,7arsXR8AtExnOFN3v3HiJI,2
11,220141,144.028,0,0.0,4ZTTUAjJCd4NMZmIU7RB4c,0
0,190295,119.964,1,0.0,6jreFSOTUAViWjKyzOC4Kg,5
1,205440,125.096,0,0.000175,6LNjIsgHNs4q75uPt4rYf6,2
6,169506,121.978,0,0.0,3Ea1CNsTqBY4RtAESrBeNI,2
2,252933,120.082,1,0.000417,50RJdoxw8iajGNtHQe6QeS,5
2,195467,128.004,1,1.91e-06,5pVk15sR3OgIeKBKqG9jWw,5
2,240413,115.971,1,0.0,2kYqdSlrtovVMMIn6ykzba,5
0,154032,119.953,0,1.88e-05,2CMGiyYO8H8GhPwS73LL13,2
4,226867,127.953,1,0.00789,54ZPmGE1uOG9IYoUBSRSp7,5
6,221400,128.023,0,0.0,2ToIksTPpJ4csKPEOdUEyM,2
10,164927,91.817,1,0.0,13IMd84eJeHLdnLbzmIP2Q,4
0,154024,110.021,1,0.0,2JoIjuzRplpYGvvLpSW2on,5
0,328803,123.995,1,0.619,42BybLW0zc7x7ebEfy02pZ,3
0,206308,102.95,1,0.0,4w7vZjpsnpKizj7NE0Nuld,5
11,191619,123.973,0,0.0574,1fU9jcKCej9LobWUT6K7Fo,0
10,188710,120.967,0,0.0,2U1uiiXgExCpPr4GhLGJMv,0
10,368000,128.001,0,0.604,582JLMTy2WCHPgKFJ4xCq7,7
7,202314,116.004,0,0.0,43mNwDn0zOH2HKl5B4aqcx,0
2,232533,126.029,1,1.74e-06,6vPJvkEuWZPcv58NnQ3dBR,5
8,169270,104.992,1,0.207,2KwojFDebQV4J2b0JMRR5Q,4
4,375400,125.02,1,0.133,6KZa7U25YolwUi0TF5gov7,5
0,403810,125.981,0,0.67,1fI5yYMJEYkAHI5YRdnikY,7
4,198240,126.003,1,2.11e-05,6wZYxok5OMWAZh8r91vFEL,5
9,148189,122.991,0,0.00302,7JHdotEeGSIbtFuo4dVvsC,0
10,172320,125.043,0,0.00186,6FdTVq8ly0NVSli7Xl9z2p,0
5,173831,124.03,1,0.0498,2SPZAzJWwy0IXTbmqdzsVM,4
9,232480,125.899,0,0.0,0R3aF3iq67sbMgqe0A4nup,0
11,213760,124.968,0,0.0653,4ohMD1wzaaOC2I6jSGFMeP,0
5,204907,122.057,1,0.000114,3wyJ90In0gjiWYgXniY4Op,4
10,182930,128.033,0,0.615,4uB7RmCoM5NAZKMYypDLpz,7
5,166000,119.971,1,5.33e-06,108r6pnZHStBIktpyyps9w,4
8,240384,127.037,0,0.0932,17kleFbwU5STT8AiR1EXOT,0
5,88813,129.495,0,0.000238,0oGKDmrn3HQ4ih50iWD7sl,2
4,191507,121.279,0,0.0,4Fqf6sRaSGQppXHwO0gZs3,2
2,327053,124.974,1,3.06e-06,7HwGFDbX9zC4R4fgFUZBrD,5
10,299520,125.006,0,0.316,2LLXE4cV9Fcusx2WiSIhwC,0
5,336613,126.023,0,0.0563,3IRopjEQzdRC8oP98yUikY,2
7,234240,124.985,0,0.401,6EHfy60U5dH5QJcQKdbNPQ,0
6,166875,128.058,0,1.28e-05,3csbMYO3DEWUpHemWaXlaH,2
1,181935,123.971,1,0.00019,7rt3hHR1meaDWFqQygtZrS,5
0,135484,123.999,1,0.063,15OcbcAnu8RH7viF0vZw71,5
6,182564,117.021,1,0.0,5C2mUkFTs51bizl4LAaqRy,4
10,144194,123.955,0,0.0,4op0sQ8BfzRsW4gGGlR7TU,0
5,200164,122.035,1,7.77e-06,2tsArM8er9gkqiN4XiaW3r,4
1,195484,123.463,0,0.000361,3FpOx5puPuaX1TAkjsbEoA,2
1,163279,121.993,1,0.146,09BrFM9kCBGVevooxF1uP2,5
6,141312,125.015,0,5.37e-06,0zbCQ5BMhpFfKWcpEuzqVd,2
5,152381,126.017,0,0.839,75pquWTQ3292AqzMsaik85,7
7,134500,123.985,0,1.42e-06,6yHR35fYbMEaDz2or8YsH1,0
0,186700,120.062,0,4.01e-06,0GTPmh5G40joBg93vcSQNq,2
10,166452,124.033,0,0.0137,6iW38RGqdDGOofmz2HeXLW,0
6,161250,96.011,1,0.000422,4fSAzexU19fbxl8OzbyhXH,4
1,194907,179.902,0,0.0,7m4EYPEEFkhI5aEsM5Tgo0,2
4,128372,171.933,0,2.71e-06,1yX6sh2TkrT5hsXodo7aS6,2
6,132000,100.042,0,0.00745,4KGp4u2uzL2fK8CoKj64Gx,2
4,213947,94.995,0,0.0,6Ay5my8JKH3Kvv7Vhyx4Gg,2
4,172500,128.072,0,4e-06,2W5n5YsWKPy3kw3yMb4qh0,2
2,196721,121.995,0,0.0,6U3aDkgAkEfd6Rfhq5U3MA,2
0,147402,127.225,0,1.99e-05,63bWXWGcWnRQvdS8bJWdkB,2
7,200656,122.06,0,0.834,2y0W59c6wUGIJ6astaUNcQ,7
6,150462,129.988,1,1.85e-06,2QLbRVzixE282JSQjBz2DG,4
6,196165,125.005,1,0.00586,5o5A0Ww1nQsetGUelp5RJl,4
3,173743,118.032,0,1.34e-05,7ltLi7CG003USSGYsSba9s,2
9,142500,126.035,1,8.25e-05,4fB85IhVASxXMWgoke5WVJ,4
3,155000,121.904,0,0.000659,4hmhWjYjHszUdYzeUpYCUs,2
2,204403,125.991,0,0.0166,7jRnSGpjJcnwiLY4QMChzp,2
11,155000,125.029,0,0.664,0Zst3tJ1WhBLfmISlV9JKZ,7
9,159500,124.024,1,0.00144,467dsBV8ZGP7Lz1GMZjoaF,4
0,175556,108.025,1,0.0,7uoxJCPiqiEa3fvOQQQbyn,5
3,162097,124.016,0,4.5e-05,1jWkEX1OmliA2etRvBH9Xk,2
4,197550,100.007,1,0.0,1aRK0rvz0Wyt2MdR7BnfMH,5
10,147027,125.07,0,1.38e-05,7sYAS4CpbV90oSemgaEQat,0
4,146500,121.066,0,0.000301,4c9Py6O1NeuYKbJ8Ok7mTl,2
6,137125,129.972,1,1.51e-05,1tpTV7D5TwPBKgb2JaciMm,4
8,188500,125.999,0,1.8e-05,0v8OKUrqZGoEbgEUXScRSQ,0
0,183371,123.992,1,5.82e-06,1Sm14ee7LxZN2H9nafPupr,5
1,155429,105.037,1,0.0904,509mnNEq2OOcJsK0Y9TlKd,5
6,158000,125.997,1,0.812,1TepyN2GXukyc6wo3kTFMO,3
3,166452,123.99,0,0.198,0CNxWAkG4ysu9Z3eCfknWK,2
1,158000,128.049,0,1.03e-05,3eedpY1EF6yMfEyqkcdak0,2
6,169000,123.123,0,0.0013,6h1PXppJpiPHDhqdGycFdL,2
5,140500,125.08,1,1.63e-05,5mnidOH84oGj82xBcypP2j,4
6,179457,102.023,1,0.0,4Cy5f4JsH1yoeGks7FnoHw,4
2,185105,103.023,0,0.00233,0pKMDhDrQExUqF6SxUpTpb,2
1,155769,104.046,0,0.0,0FLwo3U1NrjocfK2FDisrX,2
2,148000,119.984,0,6.11e-06,7L2lhosR2K7iBRb2yiTVRV,2
8,129500,123.951,0,0.00955,3pxgCftwF14lNFHeEBqYyv,0
1,158710,123.952,1,0.000135,2OPCGQHz6Gi7U7aDShfhR8,5
11,160645,124.016,0,0.000166,0zzvDzEAaIXUYG97UO9iVB,0
9,324000,159.646,0,0.0,6WXglvTFRmjlHHhgjYMNif,0
7,171724,116.033,1,1.02e-05,34ZAEDXyI4hBfBYYnGXA73,4
2,199154,113.022,0,0.000277,2FVv9vxJT2NOxKWFzZnvDI,2
8,185000,125.988,1,0.462,1XrQIHZjSUVwgtpnq8hojj,4
4,199792,123.972,0,0.00314,3Yck3VLpQ9pBnOgmubSJ8O,2
3,149250,123.991,0,1.55e-05,1W3TC8MjoPvrVbNfUxMPJQ,2
11,136500,115.058,0,8.42e-05,3WK855oWM0YXIWKqkIwK6U,0
7,208980,125.018,1,0.264,4Tfyx7YzQBDcI45LBWyr15,4
0,189000,125.968,1,0.000151,6K96iePtHzcOJ1AhsBlFAN,5
8,164812,128.085,1,0.67,4sdMRMJdBpVdHs3Aq29P87,3
0,176283,113.009,0,0.0,11xOwUHV7P1q7UpEQuMIrx,2
4,144000,119.965,0,9.96e-05,6ZHW34diMlNGGVwcrOfrkr,2
4,180000,123.972,0,0.0362,4i5IUKZht1OTaBGm8zwhzB,2
11,158333,122.983,0,0.146,0meX6eoFnu7M75TqO8z2lx,0
1,193433,133.998,0,0.0734,0sfgF2kM3yrZbkLmAbjSo6,2
11,159500,122.943,1,0.0673,0Qp1IH1EkRCNabfgzxNMUT,4
2,148750,125.989,1,0.0907,35F2tdWosmulYdcmsXpQ7x,5
3,220125,123.974,0,0.00888,214FzhGa7IXferIhbZ9KnL,2
8,202000,138.03,0,0.302,1UTXQrmAL4oladIwc1PWSh,0
2,179510,124.08,0,0.0,0nWhvEGfDmIuz6ujMPaMBn,2
1,217391,138.073,1,0.841,4pBykn8eWxl3O9JvIHZXj4,3
11,161951,123.03,0,0.000205,36C0Gw2RmYWy5aEpMPaQ0e,0
0,174002,110.037,1,0.0036,4nraNqonMyfc0U3o8VeXVu,5
7,170945,125.002,0,0.000712,1kJ1E0czwQPvUVNXCLaHAB,0
9,232205,123.009,1,5.39e-06,7ht7UcsH5dlcaFX5pMHycn,4
9,188852,122.012,1,0.812,30pVSKdzBpZ9Np4Y2bJbFM,3
10,159075,123.922,0,0.0122,40ydUI6moZMoOd65wbf6oz,0
4,182147,124.982,1,0.00703,1xd3OqTbx17HutN7RfJOTj,5
2,219693,124.013,0,0.0186,3mggb9ShBvXJBXCY2RfCUs,2
11,194840,121.999,1,0.00289,39cmB3ZoTOLwOTq7tMNqKa,4
6,259694,122.024,1,0.677,7uF4XVBeZeWsjhioGUhI47,3
10,295082,121.994,0,0.000541,2SeevfUUQlLq6HNaJ07Vda,0
2,327273,120.988,0,0.156,2WTCoQLkQ9FPdvThkf8nN1,2
5,203000,123.077,0,0.0,6h5PAsRni4IRlxWr6uDPTP,2
10,251147,126.017,1,0.0,0RTzJVkunbGwuRjXDFHnjf,4
11,247147,129.952,1,0.000462,5C4NMi4fPpdFPnMZVsyG8H,4
2,254653,131.993,1,0.0,4b2tcjrG1qUkSdsqEFP2dB,5
0,264800,127.978,1,6.42e-05,5zATs59c3mikRxLK6ODE0p,5
8,253770,122.079,0,0.0,5xzzxWj8a1YBbNZhNLqWuQ,0
0,190987,114.895,1,0.0,2GISbjz3wIJX7S4iv1XXAy,5
8,179387,127.982,0,0.17,5P9lfNxIoCTCcInZRSdjW4,0
1,217427,125.86,1,7.68e-05,2CEYIgQM8cloUeNaFOwT1C,5
11,192400,126.037,0,0.000352,1EYFgYzq3fJGDdEtVMsATh,0
0,191893,120.054,1,0.00452,1oVrNSqi3Xnh4IMEE8Uvgv,5
7,337920,125.018,1,0.866,35SnuWHCBTJkfJYetXUF7X,3
7,196800,125.001,1,1.5e-05,76BFt6hGCrZhGHrGh0N3uC,4
8,204587,122.016,1,0.0,6smhpAoDKenJyDztNHf0HH,4
0,378467,124.998,1,0.00405,4l6CWRDyGu7mw3UEXXUtls,5
3,332187,128.001,0,0.789,3g66v3lFNy6cLk22PgJOUS,7
0,173182,115.017,1,0.0,7DRpv6DHyI9Lp1JXjrGqEz,5
6,294480,128.002,1,0.0366,2bjweVDsMtSvyDFpQ6JnBa,4
11,318107,119.989,1,0.736,3sTExxFQgSTCgfE6GUIiyv,3
10,250810,125.988,1,0.000356,6Bz6Rsp8GyeK4yL7APYYX3,4
2,303427,114.129,1,0.028,7M4L1kiKMhtQZmpyO78DKd,5
5,243533,126.481,1,0.881,5sT72aPBgt2W74loTXoqR1,3
8,397560,123.978,1,0.0778,5reLIvhRSxNNep5MlvKkYN,4
0,191960,110.822,0,0.0962,5lwBIwUdOBzVkRan4v5CmP,2
5,588800,106.413,0,0.00935,5gkmXJ8Jgwb1eRBNXj8Ufh,6
0,452920,120.9,1,0.204,0sQ4OcMgLkLahjZ3D1D4OU,5
7,380400,119.711,0,0.269,6VZdUa8JjaGF2LGsiRG9lC,0
11,316307,116.705,0,0.15,20MxJN12WEqU5eWsuCrwM5,0
10,721733,121.545,0,0.489,6N3qWKVTqM7BvpBp9JVd7i,6
11,183733,100.894,0,0.046,2OzOvwRQghDtL2ytTMBOJt,0
7,228867,165.506,0,0.622,54DfKfwsmjzyR62rsl0Yip,7
2,276147,110.78,1,0.00109,6XN8bM4WMBdzSM76gLoEGN,5
10,252973,120.243,1,0.0248,18mjZDGGZmUvEcdVqW6Ynm,4
10,164773,122.271,1,9.94e-06,2GEbr27VLwPp2JC0Huxw8e,4
3,423240,123.579,0,0.166,3HfVnWKGvJnqb7Xonl8lvw,2
9,515853,97.142,0,0.913,0VZ4KoJGgkFuDO8Wjmurkg,7
11,346679,126.998,0,0.78,5UEsLRSG4Tj2FhupDHtkCX,7
7,205893,112.634,1,0.00172,0FFbJzXvag9ZRel7oNa1wU,4
5,393000,116.817,0,0.865,6nOCYDh2XpFyI6kWaSq2tN,7
10,186093,124.379,1,0.0,0KpMY3D2G8253VTZbDBUmA,4
9,330080,119.949,1,0.49,5WYzouzEJIKk0QJjNsiVue,4
0,316587,117.753,0,4.4e-06,1fGt6z8v6GGmnSbNXq7PP2,2
8,412373,112.051,0,0.303,0Z51U4OT6cFjv6Wn9024yX,0
8,188973,113.883,1,0.223,2zdlkG9g5Mt0alUdqn7s3D,4
5,380160,128.317,1,4.34e-05,1lYCmnucH0yo2XGzd2h57r,4
4,199933,113.071,1,2.9e-05,0WoOHWp82bWaFBwrox1oGA,5
9,371798,116.909,0,0.0424,1wr38j10PeX0d2HcMM0sj4,0
7,285587,118.155,1,2.81e-05,5bfAtR5Lq43JM7brcXo3fp,4
0,227480,106.907,1,0.000247,1un4TS809edLPXFfRxE8Jo,5
2,453920,124.626,0,1.3e-06,1dmUCUFDouI4QIdiQNEZb6,2
1,491667,112.371,1,0.00196,6BgdKqlUfMTATNMmbOzKpk,5
7,496680,113.829,1,0.26,3gJrzgD9bx8jazL30OTsSk,6
10,371875,111.109,0,0.831,1yAXD9x09EhJHlq2qQCyuD,7
1,609773,122.53,1,0.757,2ZBdJRJBPLykgC0WSDY288,6
1,278573,108.909,1,0.481,3Ls5qhpvs46HkG12xCh3bD,5
6,307063,99.163,1,0.000183,6SMHgPgNkhe9lneNTbgtel,4
10,164027,99.659,0,0.798,3VzTIg2Noj5JLMeyOZrpqI,7
7,210360,117.717,1,0.473,5BF6J7ZHbncg8ynxI22ER4,3
7,252360,113.169,0,0.0,4cM4tnbS1m5QfHIS1s7vuH,0
7,462067,121.93,0,0.834,65gBp1aZvizgSWsXBSsHp0,7
11,303573,120.39,0,0.0383,6PFsub5iIJwrBb8qBRqmiV,0
1,313267,106.916,1,0.074,1xTfQiHbhB2Bj2B9dlAojb,5
4,536129,124.017,0,0.406,5B6L35tGJLeq4SUG0XU3vq,6
1,191227,100.268,0,0.0,319VLJA6mOZcC3zrLUsHgW,2
7,347227,113.621,1,0.0229,7hPVMXu6lk2fXeabRhoaiv,4
8,500200,118.37,1,0.00967,6G8s19BainATJIjqIwXcre,4
7,304040,124.14,1,0.0128,0UjbqQK07aPF3Cn086sALt,4
9,474040,111.997,0,0.0444,3S1HQf9rj1iHF0NIaiJ2vQ,0
5,461000,108.006,1,0.677,4AFWIBkFNTO1VGTvc61Ri1,3
7,172328,101.973,1,0.875,0ryHC0gXdvsol7RZ4S6w6E,3
6,303692,108.007,1,7.11e-06,5vENdsWnbqEBK54OowpBlR,4
0,326947,121.785,1,0.941,4vTqh7IR9tVuoQh7jBH1Dj,3
4,427990,120.102,0,0.434,0QIl1aNSEMQL7BryNIi6dB,7
5,244867,93.911,1,0.122,5C6HAoJeo1fI7t9d71bj3E,4
4,204667,129.075,0,0.0581,0oCcNpc7ZwFlRrvHPBungL,2
0,395733,108.135,0,0.0555,0uYVvfuqB6HtHzH9c1BuC9,2
7,200333,129.247,1,0.184,7l6zV8bdJs6LtYMdjAn2BJ,4
5,322480,107.724,0,9.72e-06,39rVzigiXOF0feDwgKzKIs,2
1,262867,80.417,0,0.0492,4oCAJnGSJ5yeG2cCl0oQ1n,2
0,162200,95.635,1,0.0,0y8eSa0GG4jCojfeJpP6hH,5
2,386373,114.782,1,0.44,3LSCSS8TEkWLp3JdELpDkJ,3
11,192600,172.968,0,2.13e-06,1b7tZPt3S2UN6OrPUBqGCp,0
11,215733,102.894,0,0.000585,7DQcGpdPV9LoGa93SwM5FX,0
9,175587,89.338,1,0.691,3duV3VHdZHnk6F1DzeqjJf,3
8,428222,102.376,0,0.0,13toFl1UwJPsRxDiD9jgtn,0
1,274400,100.551,0,0.317,2gmWJA9oF4GD2Vw5QoRqu1,2
0,423653,127.613,1,0.134,0DS4w1IHELNyBBD3PEgptR,5
7,178653,101.908,1,0.828,6PjnzPDZXn3MJvcbMiyYbu,3
5,265800,114.714,0,0.107,1opSxQP8KkdKOGvbvlmuIV,2
9,465067,93.891,1,0.621,0sPlPljjJkWQ0U5FBpMapY,3
0,196827,101.632,1,1.96e-06,5YLnfy7R2kueN0BRPkjiEG,5
9,361627,119.631,1,0.000435,0Jk7n5HGUdQVrsraT66yAe,4
7,267040,113.513,0,0.0072,2bd08DhkZxgfKy7A4zZVa0,0
0,264307,114.997,1,0.00227,21s0bjVrP7RtQskeUKZxOu,5
9,332880,122.097,1,0.349,66XLJnOdqp9Y5U4INyutuQ,4
1,397440,116.739,1,0.000517,5elGdlLAIvV0W4VGXVZCTF,5
7,203760,113.845,1,0.0,6JumfGk4f9E5KLT086I75s,4
7,144509,137.353,1,0.811,0QolMBN1kefLBk406s6DG0,3
1,345507,82.0,1,0.00101,4BNhasx75KbS10jHq3VZTz,5
5,384000,104.484,0,0.115,0iYtGebtnGzemwehimWusQ,2
0,352867,94.994,0,0.0358,1hCD7X2223N2Jt4MzKIe3C,2
2,304733,106.156,0,0.0336,29NBqITzgvrpmO0QJvYht9,2
2,384613,123.387,1,0.0,4mumFsUDQXpQts1Y7Zjw5H,5
11,392667,122.787,0,0.835,77ZBTiPFqkaATc5bc6KCOO,7
2,220000,115.779,0,0.00212,2unxrIBvfUcpyZp6zzQcGH,2
5,413773,113.939,0,0.194,1yeIxOEFmpQ3qlOb2R3g2m,2
0,260560,126.407,1,0.617,3JNkEBTcAReb6WJlmeOBJ1,3
7,509520,93.185,1,4.79e-05,6NzOdf2JKluJVXEKjGDAMA,4
0,205267,125.995,1,0.00706,1TPjiTZKkLLcrmpONrLYjY,5
10,245133,104.8,0,6.73e-05,6k8Ckm7e5IRwWSIeAduP4b,0
5,310107,118.466,1,0.189,7kd3UxZLiuWcUiIfAXwUYX,4
1,581868,114.193,1,0.0247,4lJNohOXuM5b1aDxybNOcT,6
10,353202,100.936,1,7.06e-05,3zvIRx92frgjdf1BJd5d2y,4
4,432964,127.002,0,0.00147,1UIqpCB0b56K7U0JJPfskN,2
6,476360,112.35,1,0.000103,2N6xewRtVIdrK3IRZavCCA,4
10,438813,120.067,0,0.00209,69R1ksDuwkkH21wsoBzIQq,0
10,227360,117.449,0,0.00958,2WDIAiAY53lAxDSxedRPib,0
5,512867,122.73,1,0.842,7G7DRHDYQZoRyEqthu8Ug5,6
10,395360,122.538,0,0.0181,7isGgqGIHqvLk3mFofkMGZ,0
3,169450,98.084,0,0.000113,3dtuvFQn4s29cGZDKbA6EQ,2
6,399277,117.009,0,0.000396,7iv0yhmDydsKLKjO63qmzy,2
7,397360,122.569,1,0.024,2Xh1qGXbf0sCfLbN2DFHSE,4
9,303387,113.555,0,0.01,4WJH3FWs3Vsq6fOUWHWLiz,0
1,175240,104.593,1,0.000408,0I2ELF6uHlL4ABu9aFiou7,5
9,324973,118.811,1,0.0662,161HivEHoKDZLRay9vq0V2,4
0,254533,102.082,0,0.000813,0VOju61QyRh81rhSLU54Ei,2
7,251400,109.704,0,0.00548,62wrJlpV0vLr3WuVYI2NS3,0
8,362786,121.667,1,0.908,4EBDMd4CdK1lFFfGZnBgqG,3
10,495467,118.549,0,0.00164,3DakouX0AK62dbYE4FhEt2,0
7,372640,124.03,1,0.909,17urFGvNhZAZXZt6OTZ8Mi,3
2,399987,116.418,1,0.207,6AgWcXR3Z61jXyRnnp9K02,5
5,316960,116.484,0,0.0115,3WtL910PEMIjJkkpM4xMKU,2
11,448160,125.151,0,0.00305,7Ae5TXgZGEndOJUTRYn3t3,0
1,200267,109.333,1,0.0,4ZEEcEMGjkWOfZNBcIB9yE,5
8,308600,116.782,1,0.0,34yIb7hw5SuR80au1BHTtt,4
11,216973,120.724,0,0.832,7HNbI760ncjsufyvRdGvIo,7
0,363973,120.052,1,1.36e-06,4vYauy3ABO65vTXggGYaZg,5
9,494800,115.773,0,0.725,6EjWezCHHgaqxpQYhLSlP7,7
3,254400,135.388,1,0.000381,3BucMqBqIR5Aw7MrUkF00y,5
7,368590,122.773,1,0.5,2tEDc3nnMPTDkITUVg7XJx,3
7,430576,114.07,1,0.91,1E8hMeQvfgvQPjN3BZ2viF,3
11,524067,119.84,0,0.0398,6byGMdwFLHl4KNAk9i7Dom,0
5,443667,128.198,1,0.333,1gN4FXvfrVOqJSWh20BPBK,3
9,573560,120.523,1,0.0539,7gLflLqsZlOeLSlkx6XHrW,6
1,392072,128.579,1,0.00429,07agkC4iApJmezuADTyMn2,5
5,366867,126.808,0,0.0879,1DoWUjcc5sqpRioFPioogU,2
5,747227,124.989,0,0.366,4RicsNFE54jHPtd90RtGrp,6
6,250867,105.016,0,0.288,0yHKFQNwiCzpjR312MJsb0,2
0,401547,110.658,1,0.00387,0RDm6nifR4k5mHUpX3ZDq7,5
2,452333,104.171,0,0.00938,4tb83lAchJx253WSWQRrtk,2
2,207333,113.856,1,0.000832,7zgt5WiLyYncBGWp3ImJ6x,5
1,595520,116.635,1,0.0399,3pNFl9UJAMlFXCGnkBZoDz,6
4,804173,118.934,0,0.195,2RWS2btML7g1ZgqWPWGu7b,6
8,478200,125.11,1,0.805,6fcxUNLacz2rmEoN55x50K,3
8,210267,83.247,1,0.000212,6gh1o9fJEZHpsFJnbjJmVW,4
9,422389,125.409,0,0.354,2IllryBU9oFx61KtdM1dqO,0
10,225773,130.862,0,3.76e-06,21IVyME7mxHhaHUc7Iyuh4,0
7,199360,80.526,0,0.00904,5vilhku7KUCbRlog1d0lBy,0
8,246000,123.86,1,0.143,0sPPdRHpEoFZLuBTgXkh4K,4
6,452773,97.716,1,0.0,5kQ2ZEav7TgUoLSLrm7h8S,4
1,546680,100.677,1,0.0202,0MPxVEbit8sCN5XPkPdOqG,6
1,349693,129.094,0,0.0009,2fmS1ybrUOJPyGzo4JxvRv,2
2,419720,134.924,0,0.117,2xBLkPs9JUgDRL4cOxb0oN,2
7,416693,131.471,0,0.842,6H2C0FkqsvMelQoQjXJGx7,7
1,463240,129.273,1,0.000174,0wSLkfC9Dodm0NAyjEbt2O,5
9,566744,105.001,0,0.628,4vSYAyiXiFutrOQU0auPwf,6
6,309560,120.054,1,0.00306,5A8eiQSMXDR9IZbtVLvq1K,4
6,280869,127.461,0,0.00137,6vbIaXH3XjqYslEHixFriP,2
10,599827,99.727,0,0.146,4NFfq9LclX1oPHnLtKjIpR,6
0,267243,118.351,0,7.19e-05,1TcXaFiRNG7s8Pk2wa5iDq,2
4,546587,112.837,0,0.0413,5omu0D2BEmnTpySDmJWR4E,2
6,408373,120.261,0,0.386,7K8t9RlR5gSMR1a9ouugDK,7
6,568027,116.763,0,0.00316,3LofCZOe8qL3wm456jHs40,6
7,689107,115.742,0,0.695,3xGM1V2E9eLs4UMeCkh9CJ,6
3,495179,118.338,0,0.175,43yxHK3DaChvrpqT1vj8hx,2
9,357096,137.822,0,0.0,2Am31XJcmrDcFjyTfbXfA2,0
7,509772,122.487,1,0.901,61WiXm5hvJmMptsWHld6jS,6
