danceability,tempo,energy,valence,mode,id,cluster
0.643,123.986,0.946,0.0568,1,1HG3BTxSRjbytBRvpYu4oa,0
0.571,136.039,0.88,0.399,1,4rVY1TN8PQQilUQSrrSPQo,0
0.593,128.012,0.958,0.559,1,4tvDQfaM3ZJMrQbLA13RNm,12
0.471,140.042,0.996,0.0301,1,3HBbA4NCnqin4hI1oDG9UP,8
0.498,124.996,0.963,0.105,0,7HrmKEa5ZDDDGWxdJ6ujsd,3
0.347,137.996,0.99,0.315,0,5fWIe5lL4T7ra5IEcc3Xrb,3
0.388,138.058,0.96,0.0514,1,2PpIuWoPkilQBubfjZJerY,8
0.484,125.042,0.949,0.178,0,1xAGRuYdaCx6lGAuDNtfxp,3
0.517,134.981,0.944,0.0872,1,7ECcZKXlfBnfBdyqbjRiwY,8
0.368,135.007,0.98,0.21,0,3g2Pv24yQKfRCZ2UFKhmXe,3
0.577,133.019,0.977,0.288,0,6MGTRiIoovwhas2yLFv1NE,3
0.53,129.986,0.885,0.399,0,61LOUJ81PajpMPmJ8EVWTp,3
0.431,128.013,0.78,0.0942,1,46g1FfId8eLl42Easxyly1,8
0.512,128.006,0.985,0.303,0,21C2aEhXEdso5iOsLGFKL7,3
0.418,129.98,0.987,0.0903,0,05ESlCD4zwIk8O61n2tRdA,3
0.627,123.993,0.785,0.238,0,4D7zLIPqbE3p6gttvWOcs8,13
0.413,138.011,0.994,0.0894,0,18xKnpoOMz0z5pv8mcvNqG,3
0.502,132.054,0.892,0.117,0,3zE1H3FeEpcfK7PuQ1DG2N,3
0.537,128.039,0.883,0.0808,1,6m5aNC2SqNherMjAYU7s5k,0
0.567,127.997,0.96,0.0562,1,5zVvXq9yXpRFPv1yPvUItO,0
0.572,127.997,0.817,0.312,0,3jbKvKGHfcRzt41WZPS90G,3
0.53,128.009,0.76,0.398,1,1wC8NewPz9UC2omMzQx78S,0
0.468,132.027,0.979,0.0797,0,6vlZbpSGMaWTIoaWyL5qcL,3
0.452,137.998,0.996,0.0398,1,6c0gGrpLmSsYbeYnAxAhYh,8
0.516,128.023,0.55,0.175,0,0npeCeJYQ85l17WlXBF3wG,3
0.37,139.891,0.993,0.138,0,7eCPT70F7UaCWI7OVCSBmA,3
0.558,125.007,0.93,0.289,1,1YdFebuOulpMxNk5Ma4ozW,0
0.649,127.985,0.906,0.0337,1,7KX5mgPR5iNo5XK7C5D5i0,0
0.562,129.923,0.809,0.0565,1,06RW6PBKunCdTedqINIvJi,0
0.437,137.993,0.995,0.0777,0,2mDOx7fmq7dGOjUE53rNqS,3
0.452,140.011,0.946,0.461,0,3FOVlKA27vbAj8OWb8ukiY,3
0.442,134.014,0.938,0.0394,1,4cNnZvWG0RuQpVsb3jbcu8,8
0.623,128.008,0.887,0.173,1,66DY7zgkddhgjZ0LYGRrJu,0
0.433,137.975,0.993,0.231,0,7ClSlr5TX7brKfEJ51WhFz,3
0.491,137.967,0.968,0.148,1,5rLBj4z9lPCbIinloZ9Pre,8
0.298,137.996,0.948,0.0395,0,4sgY77B5U5XtiTuSYLGqVi,3
0.612,124.02,0.829,0.0497,0,1UwdPwhkyr8X4lr0HAoKMV,13
0.522,128.012,0.992,0.0426,1,7xiDImB6EbVuYDgvp2iqKy,0
0.549,122.966,0.726,0.342,1,7Kdxw4EYCfIXqOdUhxBM6Z,0
0.525,124.977,0.948,0.2,0,1PuV3bBaTdRTETZl0w55Ua,3
0.465,139.993,0.956,0.166,1,5eAYZBLL3vOUrWrVRaBXtj,8
0.464,137.987,0.954,0.298,1,0emwsfGaEzF8czB33tYo8D,8
0.524,137.891,0.876,0.0366,0,1l1tWWqQc2lHmbg5r7iknD,3
0.407,122.797,0.87,0.126,1,2pyvGOhJ78nGL1mSPWGmPD,8
0.564,138.056,0.96,0.0426,1,3mLO9dgG0FJIThfk0mJhZV,0
0.61,124.011,0.813,0.0523,1,5jf1DWtNBC63dkalEIfv9c,0
0.329,137.955,0.997,0.255,0,3QjUQpn6qb3MybBsoaSPwD,3
0.439,137.969,0.962,0.104,0,3NacPqMDaYYEwhX21x9yp8,3
0.825,128.033,0.724,0.373,0,2RInAfucpwkL7daWgkkDak,13
0.5,126.042,0.931,0.0383,1,58vWCkOvsAPXsAhOW9OQhE,0
0.546,126.007,0.818,0.0392,0,7sazL03cPe0j9Ue8gQFqrC,3
0.553,125.978,0.865,0.171,0,2cvm7Ddd86XnS6CwMd6s7S,3
0.47,125.988,0.921,0.0613,0,6FAK5GkhC4kanPdOGTlWhz,3
0.457,137.983,0.991,0.309,0,2Z7CdIc6HIAP4QCKEvv0VO,3
0.271,126.027,0.966,0.0733,1,2XMtuYlrbRPmQJUlR3vrvb,8
0.226,137.923,0.915,0.151,1,26GPA87X5jDpB203bFCMW1,8
0.451,139.933,0.993,0.0935,0,4H1ua1D82da8b2WGa8mi9i,3
0.453,137.977,0.976,0.109,0,2lmIbcu8NUAT81S3fEJskz,3
0.498,125.011,0.842,0.214,1,5rN7rDTkNneqW9Q5Dshsqc,0
0.596,125.997,0.917,0.0392,1,5QkXtfDXyRkcQTGsGHkW80,0
0.466,133.99,0.944,0.14,1,23fz2RgoUzHL3DdnaKccwO,8
0.506,137.984,0.951,0.0739,0,7DDWs7TCnDrQyZJQ6B7maV,3
0.52,125.984,0.923,0.468,1,4rNKqONLJYShk1W0rpGq4N,6
0.366,140.015,0.998,0.519,0,72g5MSt0ctPo7Sv3Ccctdf,11
0.395,124.006,0.902,0.0395,0,1CKS5yZ9XsAesSWW6obPzp,3
0.424,139.965,0.985,0.434,0,1HNjXr7GaqTkURcHGlJIKX,3
0.414,122.965,0.602,0.159,0,3wli1SxtT8HtklAWBnvCm1,3
0.375,139.978,0.999,0.116,0,7Kb1JA5nIUYZpHPE0hdHL1,3
0.613,123.994,0.994,0.31,1,3eDNPgJgOUcJjsHyYWCIDy,0
0.604,140.025,0.996,0.145,1,7DmCO62KfX9VoYRXV8CwkF,0
0.606,125.958,0.904,0.41,0,0nozR3GQJtFFjbEXQ1hGvy,13
0.46,135.964,0.989,0.149,0,0wCHys665L3AYPLKFTsgn1,3
0.489,128.029,0.987,0.074,0,7xzDdyz0ImsSGN0W3G03Vr,3
0.616,128.003,0.926,0.0827,0,5wLJd67HQp3Gwl8J45sNoD,3
0.615,126.986,0.995,0.0756,0,4NdEelTQyMQ4seMGHb7OWx,3
0.617,122.955,0.829,0.236,0,48XRakTXOgK2zMGjWoIpxj,13
0.606,136.026,0.974,0.202,0,3N89ndrFYxInEoKOxLqdUL,3
0.564,135.993,0.892,0.265,1,4AgStLc2L4VrE7wVGSz5ew,0
0.506,138.015,0.979,0.23,0,5LI0pkjDAZa4nHGh32LImr,3
0.427,139.981,0.976,0.346,1,2Rqh32KeH2fB7RaKmXcVWL,8
0.609,127.979,0.727,0.0343,1,7Hxj0MjstQUzoS5wQPPM6j,0
0.519,125.024,0.913,0.0366,1,5yoFtDZJzZUmptrpnQiXsD,0
0.511,139.987,0.875,0.104,0,7saRdP4N7PG6a38pI2Hpo9,3
0.35,125.973,0.941,0.0617,1,3Ag0UGNACEb2VNtntxCfDl,8
0.54,132.0,0.913,0.203,0,3xYp6ZdiTc9CmUlbPadggJ,3
0.309,134.772,0.854,0.0618,1,1GuGFUd89KWaMZHp7vUVJP,8
0.425,137.996,0.986,0.0981,0,6ZPnUBqOW5cPG4gYBSbfhl,3
0.542,137.986,0.979,0.28,1,0SUEaXrXi5aQYGPPrKNitV,8
0.484,140.058,0.984,0.148,1,4QZeWPmz9xOONd4dswoHkv,8
0.482,129.977,0.948,0.323,1,08ikdgOu28YP4bFKAq44wL,8
0.444,138.008,0.818,0.152,1,7H1oWs5rXW2QemEppHT5k3,8
0.405,125.999,0.951,0.25,1,0YAYFl6Nsj6nYrTYKaIj2g,8
0.544,138.009,0.966,0.298,0,5rSEfzAgi00ZY9fG1BDfz4,3
0.474,133.016,0.989,0.15,0,0pFzgiigPzwQVkFp1Qoiau,3
0.438,137.856,0.954,0.0349,0,7Fay0vO9YbuXNdjoEy7LKA,3
0.566,129.983,0.921,0.105,0,0FVU5i5u7LGW220i441HgX,3
0.374,137.978,0.991,0.16,0,00MHnP9LWlS0H5F5kXnN0N,3
0.546,127.993,0.939,0.094,0,6WP0pXmMVycJwQk6L7xesG,3
0.464,142.015,0.997,0.344,0,4iBtkALF5a2yMOUOb0EhSi,3
0.651,126.018,0.805,0.0368,1,0QLYToY2voMeb5W4vFvLCl,0
0.655,123.047,0.989,0.0781,1,5mCDSnNX4wXDxCwtHBRysH,0
0.564,129.997,0.936,0.0709,0,1H5Iu1nBJZwVdDR0tSgpj9,3
0.311,139.978,0.997,0.114,0,486kIigU0isl1FM1jpvhw0,3
0.488,126.0,0.964,0.34,0,6qHgiPHe7EQMYtr69TbEbd,3
0.731,140.05,0.61,0.183,1,04ZjdN8uiiBAKrFHeSl4jD,0
0.827,80.729,0.518,0.584,0,0tAFy8LVdMQgW6A6Nq7olS,4
0.482,120.083,0.924,0.21,1,0WEnWvpmtWqDCuuoxCMH5x,0
0.691,136.98,0.856,0.414,1,4YIoQqE50AdyG4BQafCi3u,0
0.55,145.169,0.858,0.577,1,6btkdvumrTmcFzy3oFpZqS,10
0.536,140.137,0.879,0.334,1,3OaunNUlXXs5e2PXtNAzzG,8
0.566,140.004,0.761,0.353,0,4wzHOPBchA7Ab5wOmBHkiO,3
0.514,151.994,0.924,0.0675,1,2BVUOGciUUUqOPSLtHwLGp,8
0.57,150.088,0.763,0.43,1,6jq6rcOikCZAmjliAgAmfT,8
0.694,135.037,0.667,0.39,1,3at6CHKoGRGh5dzee3jREt,0
0.627,142.043,0.878,0.208,0,3ISiZ0GzocM9ssIwqRn1AW,3
0.742,104.027,0.644,0.614,1,2a7kFbxMwmmZWDvH0JbZFU,12
0.668,100.001,0.953,0.254,0,4Ijr3J0lnLCGZvpXBiqCjU,13
0.452,137.825,0.794,0.282,1,01XFgRZfZI7oBagNf1Loml,8
0.601,150.044,0.591,0.37,0,2bCjaF7cRm53Wdq9RtkYJu,11
0.824,104.917,0.907,0.417,1,5w6rgrtYFhC6NkUknX1exC,0
0.584,150.042,0.888,0.331,0,5f4l3uDDTNNGEtWaXHOIB9,3
0.778,91.026,0.623,0.277,1,0eGiT6tI2kdeAuYEUpA57a,5
0.755,160.021,0.891,0.515,1,4kT18i0w2ZYeLTFPdpkihT,10
0.633,119.978,0.651,0.202,0,1AfA0K7BLxceH7PjzcZdZc,13
0.571,102.043,0.752,0.25,1,3D37T7euWvVJ45evRmriIh,6
0.606,140.033,0.829,0.384,0,6wb61u8ayuanWSHZzle5od,13
0.575,141.506,0.602,0.561,0,6HDUnr41uGjxhMTzI1Hjmt,11
0.502,150.013,0.981,0.208,1,76I3PmbGZazzNlEwlp1y85,8
0.504,149.958,0.945,0.37,1,0z6BBM8lek2dzvnuIOX1Wx,8
0.574,145.094,0.576,0.287,1,3mof6Z6vz6gonsuIEQXank,0
0.619,150.186,0.899,0.507,0,6BSPfADBMriOIJmiNnc6mC,11
0.681,113.995,0.616,0.121,1,2xo44UuPdAFzaVMSX95suy,0
0.498,139.93,0.756,0.138,1,707qqokrSYnzJO5FoGIvFL,8
0.768,120.042,0.908,0.423,0,48fPdAwGVoSkGK8GSez9yx,13
0.64,155.054,0.877,0.477,0,0ZKOjWGqV7vHl9WKOtDb5V,11
0.606,74.98,0.952,0.351,1,4hAb4pbqgfgwraiHongYZR,6
0.745,104.015,0.869,0.814,1,4lqEFIB9YZl8BwR99L5H3b,12
0.645,72.533,0.662,0.231,0,1VxQboO0KAsIm8MjSShBJv,1
0.518,150.037,0.847,0.341,0,3XlHlWFhlI4OZiguOMcuuc,3
0.489,153.793,0.672,0.271,0,1z1io5H0gfutwUNILCDshn,3
0.634,174.006,0.588,0.77,1,59QmjU5K8XQTfj9JjFNb4Z,10
0.613,127.991,0.685,0.122,1,10dLRZ7GCIXEuUuONkNcxI,0
0.7,140.019,0.581,0.165,0,6WXZyYSwlXS5qXISwsKYXE,13
0.613,76.966,0.879,0.497,1,7f4Pjqs3XHSfV1UwX5vjxo,6
0.66,127.977,0.652,0.167,1,3NAGKEkJN7cUTaIYqFnF8l,0
0.774,106.945,0.895,0.533,0,3PvhJcV5xv7E1ImIfbRYeM,4
0.661,145.128,0.808,0.0784,1,3qhW0ioG27ZRFbZn1diK2m,0
0.609,147.966,0.847,0.418,1,4JPG8zY4MKIrchfyFGOEPU,0
0.624,145.146,0.83,0.432,0,2BTPW7osibjN9gFDRY4mYN,11
0.813,145.03,0.8,0.366,0,3AawFHorBGEDdM9ngI8ofa,13
0.62,145.963,0.935,0.386,0,6NZunfz5wbY8pYeDDlJUas,11
0.577,160.1,0.79,0.618,1,0lhcqwfMDuurywvxgELbPu,10
0.746,123.036,0.576,0.0769,0,5QUbOFOkbDlt4ZY7bdL4Am,13
0.453,160.018,0.736,0.288,0,6hJrZxgi6Cld2vIs3zgqRr,3
0.665,100.004,0.913,0.439,1,4VzDr8H5SCS1P14tyguB1a,6
0.529,105.015,0.72,0.105,0,3Vad9kkHv0DZZ0ioJdRrYV,13
0.603,150.125,0.964,0.399,0,6exH1RP0wkEQgfHJ3rd2mP,11
0.623,150.01,0.985,0.561,1,68Gszh9enogLwJUbTcjjWe,10
0.689,170.039,0.88,0.528,0,51hSi1p7g2KdXg7fJA1Hgp,11
0.567,104.976,0.84,0.46,1,7MFahU9vl5TWlei936k7n6,6
0.594,160.002,0.924,0.33,1,6tNgb8wC2bRSUDkb3biccy,8
0.64,111.992,0.799,0.0974,0,2pvS2qIkOSFlvLkGBAgQ2o,13
0.732,172.039,0.726,0.45,1,5F3t5WgLyBX2W7un8IXiLD,10
0.577,124.997,0.978,0.143,1,3E5Go2swucT0A6NmqOEChM,0
0.473,150.031,0.862,0.233,1,3Ukb1tpAsQOdUSVKAW94Cj,8
0.633,127.95,0.644,0.48,0,2QC2PTvF3yONXlvih301aR,13
0.499,146.985,0.991,0.0385,0,0yrSc38VgNvTRVfzD01oDE,3
0.596,140.208,0.763,0.0658,0,0RJgmCUXLIDQ2kMMAD5cGs,3
0.883,100.015,0.503,0.354,0,7zeL5uEA13GJ6VN732HYyS,13
0.649,143.995,0.752,0.331,0,53d5dxYPtRLPmqPe9VpZ67,13
0.653,122.055,0.839,0.451,0,3SgNqKp4pugZ4k1vuyRcew,13
0.679,129.989,0.985,0.241,0,1KANhRF0eNmr13rT4t3I4X,13
0.759,160.037,0.701,0.72,0,7jcP7f7Gol3IS01nfj7zbG,11
0.654,129.98,0.892,0.503,1,4bKqAcgrla5I0xYiAuYSBC,0
0.549,135.031,0.892,0.295,0,4MrSl40iewpWmkq0GOi849,3
0.67,82.015,0.743,0.328,1,2qmbvhG8hWX0FVN87sh3TW,6
0.449,159.97,0.958,0.37,0,45NRSkN11nKunCO8gwswug,3
0.745,149.996,0.714,0.208,0,0zQEGtey6NFC8f8rKUAAf9,13
0.917,125.025,0.567,0.398,1,3EE7zRmVsiY5HHcK5fJ2H8,0
0.788,134.18,0.308,0.185,0,6O8U8Biv6ztOLUcQPBEW1P,13
0.695,140.033,0.832,0.298,1,4eydbGI5QpRXs0Tua5m2c1,0
0.728,145.011,0.734,0.439,1,0nSP6p4IfCI6vIy2KJy13m,0
0.616,142.034,0.517,0.0395,0,0JwXTGM7R2KGSfck5EZ9xm,13
0.838,144.018,0.843,0.333,1,0mSpqNpgwwLvVGNuRpuFVL,0
0.723,145.78,0.539,0.218,0,4WVQXOAV6OzmI475ZMpbSa,13
0.579,147.724,0.754,0.448,1,2Z1qVWjEyUipTbgUKOKuGo,10
0.593,139.933,0.937,0.0333,0,46VgwcEKnjPCcSEsJ5fWY2,3
0.765,129.991,0.738,0.161,0,2G0pIL19syX70AXLc9ykPj,13
0.655,125.97,0.982,0.257,1,4tbTPGK4Q9kpFVpNWJfqbE,0
0.799,129.999,0.653,0.594,0,5qKvwo4X9QNcj7H5YEs0xW,4
0.608,127.02,0.888,0.881,0,36QnWEgMhGqX40Jw3MuOZU,4
0.795,127.974,0.819,0.653,0,56rBmhBdKxLsFpfkMqRz5G,4
0.653,131.011,0.786,0.425,0,1mNxu2fyZJ8eND2WzddSIg,13
0.486,131.099,0.761,0.329,1,4OGbM5ZtdaCFGVkX5Wr8Tw,0
0.738,130.005,0.913,0.478,1,3eGdnsaimgEICRRiuvhPFc,0
0.685,124.995,0.836,0.433,0,6Zr4nhKCUeAjttMntltVkk,13
0.815,121.002,0.748,0.612,0,4s3xXkjGYSwI01zTp5f1by,4
0.728,123.995,0.669,0.527,0,2LS6hBqhAXda0ckQDHMEBT,4
0.788,130.009,0.759,0.829,1,5imVAY20zvISpCoBuoeqZ2,12
0.64,121.982,0.772,0.401,1,6m3DkpGqoeQJxfekL3ZLHJ,0
0.634,130.072,0.841,0.557,1,4tJpauHivqhPUDrjFHDFMm,12
0.737,127.997,0.989,0.64,0,7cbzuRgdV64qeeG1iYzuxz,4
0.757,124.975,0.734,0.584,1,7rF8qrVzCGu9gVHO1Q9RdJ,12
0.585,125.011,0.868,0.531,0,1halfbhGjFShZwxmnbWE8u,11
0.676,127.007,0.816,0.735,0,6sqG2ZdKeW2C9lIStu99FP,4
0.636,123.998,0.814,0.769,1,7z5fqVuCMLTqQyI3R6jmOW,12
0.564,123.947,0.858,0.148,0,4lxezjHzTpF81nMNixy1OS,3
0.636,130.011,0.915,0.712,0,6YG9ny9p9PmMjIyJ0B1pVw,4
0.602,120.919,0.749,0.269,1,4okLKBoptdikEhZWfmPJne,0
0.538,124.989,0.768,0.172,0,6vnPFsCT41OXitO00YmthV,3
0.71,122.0,0.88,0.188,0,5f7gdXvYTZqCRl4ieL4xvl,13
0.773,128.005,0.959,0.761,1,5T10GMsxlnyizGo6RL5fvI,12
0.714,124.991,0.958,0.451,0,1WUfZV1VUPCLQiATnJ11E9,13
0.612,129.0,0.868,0.597,0,4lc1MN5O98ZPoEVnREVBrz,11
0.793,133.999,0.775,0.798,0,74y9q95NblVSvnurtU62WR,4
0.777,134.023,0.866,0.708,1,4gdwfPd0LcJ4GHzE9MPxsl,12
0.701,125.979,0.83,0.839,0,4nTj9uSRpyhHWGaeZRUeqQ,4
0.842,123.994,0.603,0.574,1,7qcSgxqwo2HWEKBHy7Rj6I,12
0.769,131.005,0.781,0.728,1,58e8LmPXhPlenHfYoaQnBu,12
0.595,125.0,0.913,0.29,0,7BpAUyMcDLWfFZo8tvJvh5,13
0.85,120.016,0.643,0.44,0,4HCjWPVlBQNVor12xzptGm,13
0.523,125.985,0.674,0.231,0,4K7597R5TJY28eIzoepPKo,3
0.784,126.048,0.489,0.468,0,6uX3HDedpfYWZVrbqRwrjq,13
0.806,128.0,0.981,0.914,0,0Uo3ri0yFn2iUh2c3Z54uO,4
0.807,122.994,0.902,0.514,0,18gn195iZFHDeLX7PiBkfp,4
0.324,123.764,0.89,0.177,0,1nv4t1MhKQskcQDtjMttpb,3
0.806,126.983,0.79,0.608,0,5c5bFCO1suc6DpCmZ6jbRG,4
0.688,127.986,0.881,0.446,0,6uHTykxbR6MInBeThBE8FV,13
0.797,130.014,0.73,0.808,0,5mAbqTN6TiyR4CAWkZpiA5,4
0.782,123.995,0.956,0.0966,1,2QsY0f0WhXwZJNnZpVDArN,0
0.721,124.002,0.939,0.811,1,0ergVwNCItQRhfkjje6N35,12
0.73,129.965,0.891,0.976,1,6ilWOSGCIpyRCnVUZsSbEB,12
0.748,133.0,0.848,0.915,1,0AUfe7ZPSE2A2cEAiUYUNe,12
0.748,126.018,0.703,0.96,1,2MQ7BB6RTMcLCLPBVa5xIp,12
0.639,124.027,0.921,0.236,0,46o37mw0hTaSuotnesuHEZ,13
0.566,123.987,0.822,0.697,0,6yRept26q98OLhSxaarGRl,4
0.798,124.981,0.819,0.846,0,1UtZw9Iu0mL6mMHksMN4Hk,4
0.902,126.998,0.778,0.47,0,7cH4sQ13dOhS8B6SNnowaj,13
0.859,126.965,0.624,0.342,0,7v44o3tyblVCSuxkYLikqo,13
0.768,125.029,0.767,0.457,0,07VcTAooOBP8hIluuUS5xr,13
0.72,124.006,0.882,0.181,0,1FXlxs2DGHGlDx5ggf00hn,13
0.634,128.02,0.713,0.218,1,2ZpL0ykp4gIyMxHam6vi6G,0
0.352,169.965,0.666,0.227,1,5zviMoAeuerK1Rd58qXASv,8
0.675,122.93,0.672,0.345,1,2wPG888F5AMkxILKc9Pc3Q,0
0.748,97.988,0.855,0.475,0,03P8OuXYbTy6dCWq007z1q,13
0.674,122.975,0.86,0.771,1,5IfHQilcjciOxJQBFCNCCN,12
0.746,124.954,0.888,0.296,1,4ZWyj5whGZ3nNLwOtOLrMt,0
0.651,124.924,0.702,0.539,1,793OuR8rJ0zpVp708ONAxO,12
0.637,122.963,0.813,0.429,1,3ZCLZ1tQf9Pcl2UO8s6JnN,0
0.694,126.002,0.828,0.407,0,5WOnsi0Bug74LmhxcPfKvR,13
0.741,120.962,0.774,0.543,1,0W98yebOu4MC2ULhurYbAZ,12
0.743,120.032,0.781,0.713,1,36fFojPImg5YSuktc7ph3j,12
0.636,123.994,0.69,0.444,1,4W1JavoraGzh83nluQHY6C,0
0.646,104.991,0.742,0.136,0,4hHvZD1pcvG8rxUkhau6Is,13
0.483,129.035,0.917,0.323,1,7mXNYEVh9FW72c12qBaO3p,8
0.608,98.976,0.845,0.322,1,2zh01m4PiHaZz4BAm0NRxs,6
0.638,121.041,0.872,0.253,1,2OZZpID4LgZ0GGm8XB99e3,0
0.717,91.014,0.734,0.894,1,7dTd00X8Mc5iErfQQyBA6B,12
0.776,125.027,0.824,0.771,0,19BoXyNUZB8M9PgAyMHVRg,4
0.749,123.955,0.794,0.385,0,37107dPB28NderX4Tpbirg,13
0.363,111.078,0.486,0.0923,1,4X66U6SUjvZqiKYIpCWXnq,2
0.518,141.971,0.683,0.304,1,4IvuPZogXbY7LODs7qzr0W,8
0.511,145.055,0.804,0.484,1,6DiogHhtwkVgUHUDUJVuXV,10
0.679,124.944,0.619,0.497,1,3dgVBgrgHLzbhAYepa1V1V,0
0.705,119.991,0.924,0.337,1,46id9snGVXnL2aUR5nISKC,0
0.72,117.988,0.823,0.782,0,01mt0RLXC0DQ4VPQpV6WWy,4
0.617,121.806,0.756,0.432,1,19boUY253NrYTqJMh50d5X,0
0.759,124.017,0.658,0.3,1,7r1tJrG00pgUbVioN1hbzf,0
0.644,124.957,0.616,0.467,0,3Dr0xDJwXy6JkiHNJfv5zd,13
0.663,104.985,0.827,0.395,0,3IUiA6msgyFl3f8kzbdgQP,13
0.564,126.002,0.931,0.866,0,5XZXl7asBflC33KL5zaLXW,4
0.647,125.953,0.908,0.163,0,46JbXTR6VNrnnoJJAsn6gN,13
0.675,108.968,0.563,0.571,1,3h6M4K3mBtb2ywoYhG7954,12
0.716,142.051,0.574,0.358,1,1ByxuN2e68C9mAx85Vcumt,0
0.706,122.031,0.894,0.475,1,4s4odJtCP8YlXssj1VYrp6,0
0.535,128.048,0.54,0.266,1,6sWsJFiZ7LJm6BqHCpy46V,0
0.614,124.902,0.762,0.255,1,6Qv3OWGNixqEobRC5vM0Bp,0
0.627,124.962,0.869,0.44,0,4deWlPS9a4WH2UmdvsamrB,13
0.519,119.919,0.61,0.184,1,1Z0N9hxlzZRPAKI5Q33jsq,0
0.67,128.047,0.696,0.0797,0,310TW3iypnMo8laEWughHb,13
0.601,120.012,0.444,0.107,1,2FsUQgO3jopRHjW6rQ7jMc,0
0.694,123.992,0.813,0.462,0,4mUJ5LUrEYm12deebNCZSA,13
0.519,90.999,0.746,0.527,1,0HPJa3SJksQakwtOrJT7pj,6
0.632,127.949,0.731,0.0796,1,7A9y0ywTGS4iPM5huZAhKf,0
0.636,112.831,0.852,0.442,1,5TAlj8WBSEWPdzudunvu0B,0
0.503,181.548,0.983,0.343,0,4qOErzIVJ5dGY9U0aAZhwz,11
0.659,123.938,0.624,0.384,1,4VEEGfekFjcTjEOxSmUgBF,0
0.674,99.975,0.761,0.437,1,0gqKw1OIuiSC9Ad6QVWXAK,6
0.647,120.034,0.834,0.307,0,4I3kvtjNBcJWI7H9bszT75,13
0.748,123.997,0.661,0.374,1,2HirdhcyrBod79Utk0acmI,0
0.276,174.054,0.783,0.156,1,6ur4bHIfXz7v38Ug4c7sb9,8
0.702,116.903,0.808,0.312,0,4RG63cZOJT5njECPKYMhUU,13
0.737,117.045,0.645,0.113,1,28pyXNW0jwILn3SZ0zIzJc,0
0.318,120.984,0.764,0.507,1,2QLdrqojYq2yRKHqv6tXh1,6
0.695,124.02,0.845,0.456,1,5XZZE1pniUcNCFHgDIdFnZ,0
0.58,150.103,0.745,0.612,0,1Gx6oQEiS4h5e7ltUDN1jc,11
0.591,128.009,0.753,0.528,1,31DsZ9tyytV1rNCZ33yG0D,0
0.543,126.014,0.921,0.25,1,3Qt4d1IoO5yhQFAUFsTXSK,0
0.59,119.854,0.823,0.451,0,0rY4VH4Gztiwi6uLGaQcdP,13
0.741,123.998,0.826,0.549,0,4HgPdfsZJa23uioLcQOefo,4
0.633,119.983,0.605,0.128,1,0reR3yfMTisKWQUnOmjxkN,0
0.777,125.05,0.728,0.46,1,5uIPgZYAPggdErCVj6lY56,0
0.43,159.988,0.811,0.238,1,2wG7MgpfXMCzQcTPCt78Tb,8
0.794,125.971,0.635,0.422,0,6lQw8YVh9sXbzcOBzyQPmK,13
0.577,124.999,0.951,0.161,1,0qLVLi1IS7TjVRXfVGWhVk,0
0.544,151.756,0.591,0.188,1,4BCda1bJa57fTMB2laaOeX,8
0.559,126.973,0.85,0.365,1,70ztDWxwMLHje4L7QUyu5d,0
0.676,120.007,0.855,0.388,0,0UJ55vY4Mn8SYj6o6kWaWi,13
0.724,124.042,0.909,0.611,0,4Kc1nMxyLCWtx3BganIsQs,4
0.648,119.971,0.757,0.38,1,2ECjeYPCdRNeuCzO0W1UMW,0
0.561,150.985,0.684,0.541,1,0MH5FOAb8S35Lqdt6Jjrly,10
0.615,120.044,0.88,0.43,1,5VIZnHRkpfZB9f4KoKomBx,0
0.561,122.991,0.93,0.542,0,1Wm5An0CgcaLHkxtPYopfT,11
0.777,121.97,0.661,0.394,1,5muXOWzcV0ckxYq0ATO1EW,0
0.684,124.491,0.828,0.647,1,6DRq67fCgg5nkKE5ruckW8,12
0.691,124.029,0.556,0.213,1,1BKpgXxb9OgZfmQsHRcbls,0
0.71,124.009,0.774,0.709,0,5or0ryC6EUT7kS92UEGqxd,4
0.794,120.035,0.722,0.6,0,2L6rsP2nThuVySclwSUkBT,4
0.633,126.981,0.834,0.599,1,4IOK3PjSHrQm6dgYZdHZkE,12
0.53,131.972,0.799,0.307,1,4SCbbGalpHU7n4hqhL5kul,0
0.799,114.964,0.692,0.501,1,5AiFd5Qn7B2bJNX8DsT1fC,12
0.714,123.964,0.926,0.565,0,1bQeHzGMsZFQx9WRARaBJq,4
0.723,122.038,0.513,0.573,1,1L5Znufb03Ic3r4CFRqTDA,12
0.574,126.002,0.922,0.705,1,1MPfyPFjBE0e9GGWImKlXf,12
0.58,96.979,0.793,0.44,0,0lsrtWc4kEYkLs9Nr0xu3s,1
0.755,122.972,0.921,0.795,1,5mi9BFrugew7j9HzUpgPEI,12
0.681,122.895,0.76,0.548,0,5ScYUv4grVUOvOECp6TiKZ,4
0.706,124.001,0.668,0.338,0,2nMt4SLvhxTRbh1xtHBEWF,13
0.521,140.002,0.68,0.174,1,5XY6DN8SXjHtj55e7CkZpH,0
0.779,123.984,0.801,0.637,0,60LqGQ9H0edzxwy2xhH5Sr,4
0.467,147.029,0.869,0.367,0,128BW48JmONhjYQzUUwigC,3
0.731,125.036,0.794,0.0638,0,1iXulY4UeMdoYQHf6A2SFz,13
