speechiness,instrumentalness,acousticness,liveness,loudness,id,cluster
0.0381,0.0,0.0118,0.375,-2.552,03zP9TiVkMyNul9NArPx6R,2
0.0321,0.0,0.0107,0.299,-4.484,0v7T0g9Uh8LE1x2oOD7f9X,0
0.0702,0.0,0.00923,0.105,-5.648,0zEAZTsPl7VXJJ6vx2iAkZ,0
0.03,0.0,0.03,0.285,-4.074,7sHT4a3rSs8IXdo7RZjzC6,0
0.0288,0.0,0.0117,0.0981,-6.438,1saE5pulEvPKbcWyRX6stQ,0
0.0319,0.0233,0.392,0.102,-9.876,5BIOWZoUF45eU07lNuPXz6,0
0.0481,0.0,0.392,0.198,-5.528,1NrpMKByuTCn9Bck5mdqOm,0
0.0304,0.0587,0.786,0.173,-11.839,4GkPhSI8IPhgBre9Hg3PLz,4
0.0299,0.0,0.0638,0.153,-4.884,2tyvDKEqNzMGztpRJBbazY,0
0.0307,0.0,0.002,0.223,-4.137,4THw6mc2Z76R9NeFU6zmr2,0
0.029,0.0,0.0333,0.153,-6.004,6g7qBmMtsGFxzeEkT0YiJ7,0
0.051,0.0,0.0153,0.16,-4.312,1zSP3prCgF50ZAiDX7rfDy,0
0.034,0.0015,0.0613,0.0784,-8.488,5z7R8So9WwQsMS8IECnH0T,0
0.0292,4.64e-06,0.00382,0.418,-6.583,14NYAu8zKQ8maBfDCA2FAt,2
0.0343,1.74e-05,0.0269,0.124,-7.104,4Y6NQuXwIQNbRJccgE9ul2,0
0.0274,0.0,0.0598,0.193,-5.631,6H4TyfdTbm1bIaBkXiyvvw,0
0.033,0.0,0.368,0.0887,-6.829,1wPryUZlSKbRzmNgWozq1P,0
0.0324,0.0048,0.00593,0.123,-5.509,1SfmBUgRfSDAl7pbfY6ks0,0
0.0417,0.0,0.0914,0.16,-7.884,1mIAWUrotcchpannDztoxM,0
0.0372,0.0398,0.023,0.144,-7.065,3W5rOs2jB7R3H0PEBxIiJ1,0
0.0893,0.0,0.00171,0.371,-5.258,1wLfbqkQRZoKuqN0MG4vmX,2
0.0293,0.0,0.0383,0.0802,-13.432,5rQxbTWwuOoNV9q2PSRWZs,0
0.0271,0.000199,0.00189,0.279,-4.932,5ukTAX4siTE3rX728mlHzC,0
0.0257,0.0,0.0113,0.0601,-10.161,76JB6oI3TtAfumq8n6nWie,0
0.0313,0.0,0.0824,0.0738,-4.438,2GrVTTzKbgxQcE4OrIqcHI,0
0.0288,0.0,0.237,0.0583,-6.926,6nuOYIRmlyQIBZZ11Zmmr0,0
0.0343,0.00066,0.000895,0.197,-4.824,5hVBphaDDDa8AOnBPy5z4w,0
0.0391,0.0,0.0028,0.183,-3.989,7oWzVNBs8OUqXzfp8Psbxg,0
0.0374,0.0,0.0157,0.1,-5.532,4X5GnkmymLagGzBmJRO0tf,0
0.0899,1.34e-05,0.00191,0.199,-4.686,2jc2BVAr4FPqYowcXoDTlD,0
0.05,0.00445,0.523,0.0843,-5.369,3EwrObmGtZsR2ZWfgCnAN9,0
0.0792,0.0,0.036,0.38,-3.103,2NZnlBkPCFaWvtEkifGZIB,2
0.0297,3.99e-05,0.0505,0.0971,-7.552,7HWOixNkts8dToUVeOV6cL,0
0.0285,0.0,0.847,0.154,-8.31,4s0JFjzWQ99wZAQDj5FDXa,4
0.0448,0.0,0.42,0.098,-6.692,5hy7nPUIveNGkYEesMv0Is,0
0.0266,9.16e-06,0.0649,0.0591,-4.201,20ZFbsmpYhFYNIMrBPKCMz,0
0.0532,6.26e-06,0.166,0.343,-5.409,40TItUSmH99bXtbzp0pl4H,2
0.0401,5.74e-05,0.184,0.107,-6.56,6zL3OSQ7hK93ZRHFaBHnQ4,0
0.0324,2.87e-06,0.0488,0.102,-5.385,5OeJTsIgXpwacSUj7Wlxa0,0
0.0292,4.89e-05,0.414,0.223,-5.976,6JVlshaVI7xO3C9o57eMOj,0
0.0291,0.0,0.122,0.0938,-10.707,5DzqR9xwyVEwbhRVXes5sZ,0
0.0272,0.00013,0.621,0.341,-12.401,6BzCBm0qXbMsDQYDUAYQNO,4
0.0482,1.68e-05,0.0193,0.306,-6.433,0CxBzA90gMAPSpInZmLaAv,0
0.0329,2.49e-06,0.0833,0.358,-5.168,5B3loG5N0IdvkrEWQlVwCh,2
0.0254,0.00159,0.00151,0.0911,-7.603,0BzYmo297CZAhrfpNSKSjj,0
0.0277,0.0,0.544,0.171,-6.438,32HzrX0rfhNdd9uJdeLO7u,4
0.0297,0.0,0.719,0.179,-5.77,6mNWosdjTtMrzqhit3h5cz,4
0.0356,0.0,0.287,0.0926,-7.362,48QruqVpJwCpgKOmQtjewC,0
0.0498,0.000116,0.0266,0.31,-5.442,7e1aZNKzXgevv7SiLo4I6G,2
0.0371,2.15e-05,0.00194,0.321,-5.209,5lBUnmTbiFEuaqgU3zx9iR,2
0.0338,0.0,0.0712,0.131,-2.568,5OMM7WwSx0yzo95vSSdC44,0
0.0965,0.0,0.041,0.196,-4.009,115CHmW7Y3cRC0qYZyeUGM,0
0.029,1.33e-05,0.538,0.101,-8.448,4Nhb792SN9kzi0DXBXvYyH,4
0.0323,0.0,0.00217,0.297,-6.67,6ib18tpFXAP1kVlzWMmJzD,0
0.032,3.02e-06,0.774,0.146,-9.798,0u9NVrPqUINrHIFCuPOnYm,4
0.0299,0.0535,0.223,0.103,-8.955,4EuaDcxHmHKS6gZ5iuGba0,0
0.0295,4.48e-06,0.493,0.0817,-6.859,3rGe3ed1wHvPNgAlwNO686,0
0.0271,0.00174,0.782,0.101,-10.621,36S4cmtCiqFx3ywMpfSBDT,4
0.0324,3.7e-06,0.824,0.107,-16.225,250RLekaiL1q9qZer975Eg,4
0.0308,0.0,0.668,0.32,-9.627,1OfA15M48QXwN2n92m7qE2,4
0.0325,6.25e-05,0.609,0.0973,-9.971,1MxHIIzcTeFnaNsDGY3pfj,4
0.0599,6.22e-06,0.919,0.111,-14.344,5aDK0TurEtiedVdT0a6k9a,4
0.0357,0.0124,0.883,0.122,-14.945,5VYOUBkObeGOnCt30YDTJ3,4
0.0362,0.0039,0.315,0.0933,-6.769,3MJov5mT64K42o1Rffhblq,0
0.0299,0.0,0.887,0.109,-10.024,5sVyefkGgQeYCgnqr4KslQ,4
0.0338,0.0,0.891,0.295,-13.096,7Jv0DExnLwItv5yVTBWelP,4
0.0354,1.67e-06,0.907,0.106,-10.987,5r4sq0H3vzRIqnI7yystIo,4
0.0295,0.00652,0.678,0.0784,-15.691,1pLbS57mLE8iG4njSQIAtX,4
0.0304,0.0019,0.855,0.144,-15.115,6HbxpoChDH9ThadFOSAnma,4
0.0303,0.0344,0.61,0.107,-10.288,4tRt91OQSbE9eFA3RwgqSd,4
0.0323,0.0,0.614,0.12,-14.765,4OrDWRw53W0rp1Lps64OFb,4
0.0318,0.0,0.611,0.113,-14.915,2z3HKlpENvfz1Am2MNF2pL,4
0.0285,0.00375,0.866,0.0788,-12.144,1Exrzr80BmEOw2rMcRnjwh,4
0.0362,0.0,0.596,0.103,-8.168,5ehN5A3B3lDwmFCYO63Wk6,4
0.0319,0.0,0.854,0.0978,-5.405,3MAsvuKpI0k45dWmaYKSnl,4
0.0424,0.0,0.442,0.0867,-6.859,7Bpivl6q9y2FgSp1nr5MZ8,0
0.0547,1.85e-06,0.252,0.163,-6.392,6rNQl7PtVwGEEF0PuauOAr,0
0.0288,0.025,0.628,0.116,-8.024,0uEqGj52IUFOcVXb4nK0sz,4
0.0304,8.83e-05,0.796,0.101,-11.263,1JtvwshkJMxfm4oRhJp93C,4
0.0347,2.86e-06,0.7,0.105,-12.921,4Px5YO3pRfrswEkVWxXhz8,4
0.0324,0.666,0.731,0.445,-10.6,0UU1opJqwJtFvHpCrWK1Mq,2
0.0305,0.07,0.918,0.125,-12.339,1i7xvrUa72MKMhnQcYSZxx,4
0.0324,1.66e-06,0.722,0.171,-10.913,6iAu1ZHWQT8VmSQWZM40m7,4
0.0396,2.21e-06,0.941,0.377,-14.288,221KYcs5zXX4ew6f8mumse,4
0.031,0.0027,0.115,0.0994,-12.611,1S0VsP2UnnOudyXtzwkVNE,0
0.0676,5.32e-05,0.574,0.122,-12.924,2lyEpuvVOnNGzV5c89Vnpf,4
0.0362,0.00218,0.933,0.119,-12.312,54tkmrvf1ejo3ejAHuVgq1,4
0.0355,0.0,0.928,0.104,-10.382,2TIdEu4aruzo33MTEUDGcf,4
0.0314,0.0,0.921,0.102,-10.776,59hAttZ1StpkVPD8u2i1MM,4
0.0331,0.0,0.656,0.156,-17.689,6OMnH9uEKd7W3YK3ncuUF7,4
0.0608,0.0,0.951,0.108,-10.41,6tEVS3afsZXcv4Q99aEfN7,4
0.0321,6.58e-06,0.931,0.0931,-9.696,0dZeiSrApr5SAkrH5rQaRH,4
0.0451,0.0343,0.708,0.108,-9.869,31dEh1OeZGv61RZzDIixue,4
0.039,0.000209,0.724,0.105,-12.12,69ZO6imfpWPajcjFeU5kNI,4
0.0318,0.0,0.473,0.119,-8.247,2ekYJOliaYZ2zUb3XlLs5V,0
0.0389,0.0,0.759,0.0868,-7.093,7BI1SvPvEuxV7JRN2FbErX,4
0.0329,7.49e-06,0.238,0.111,-7.512,5mXOdtyPOL6GEuZdCyHSsb,0
0.0345,0.0,0.421,0.0804,-8.995,5xQTEPjGsLuvwnnvyK3fAA,0
0.0325,0.00189,0.824,0.147,-10.497,7tAmmKQz5aR8B7aFuhRkab,4
0.0261,5.83e-06,0.252,0.0976,-7.459,3Y6BuzQCg9p4yH347Nn8OW,0
0.0309,0.0,0.831,0.126,-7.117,6XKJyrLsAJh65mQCWttTtg,4
0.0309,1.15e-05,0.558,0.152,-8.929,52GgfKWo0tdSbq8trVhgUj,4
0.0336,0.0,0.747,0.0916,-8.107,5gMiQ72iAqzzqWqrKvTWbO,4
0.0317,1.74e-05,0.111,0.109,-8.812,4qaBHFw6eN6Oxa7gBXOvxv,0
0.0305,0.000418,0.258,0.0964,-8.993,2rtdxI8tTfBfPk6D28YSUv,0
0.0368,7.98e-06,0.901,0.122,-10.36,66xwYKVQrraFqAwHyCDGao,4
0.027,0.0859,0.865,0.151,-8.402,3ogA3HTz2gSGTX8f135LJ5,4
0.0397,0.0,0.848,0.0622,-12.972,4DG1AciZ86C7zaee6VkLih,4
0.0303,0.000308,0.901,0.111,-14.495,4e6dpHanuFVUxou9bKkLDN,4
0.0301,0.0185,0.626,0.0896,-11.488,0aE6UUxRrKXQPL4f24PhDL,4
0.0301,0.00127,0.703,0.0877,-8.663,1sJ3GTTKEThu9LuQ2gUWku,4
0.0411,0.000144,0.249,0.377,-6.418,3lF6cdiWGp8xjoHmL1ChxV,2
0.0361,2.66e-05,0.928,0.125,-16.977,2yWTcrs09YISrT3yXZB5Bp,4
0.0292,0.0,0.684,0.169,-4.593,05MAs5o6TxAmADc3JJmkv9,4
0.0278,6.36e-06,0.363,0.246,-7.313,2KeIYazn8x4IobcS1aXram,0
0.0294,0.0,0.69,0.0881,-11.591,1UxeYs0x9oyJtCpmH0QbvL,4
0.0295,0.0,0.828,0.0938,-8.8,3YJOCGSlrb78vNwu6meBSf,4
0.0298,1.26e-05,0.87,0.108,-7.285,71gcKI3CKHIrkJPkk20USG,4
0.0393,0.0,0.899,0.11,-14.61,5yP0mhRJkEEzGlCQLyC9Mn,4
0.0242,1.54e-06,0.00791,0.103,-9.52,7yPmspgKN5MPOVlyAWFtsa,0
0.0344,0.0984,0.926,0.151,-18.439,0daO3mhf7lmqH1vNsGEFCJ,4
0.0288,0.0,0.57,0.124,-8.458,3doRPkGBQUl1ukOGagcFVs,4
0.0332,0.0,0.0721,0.169,-5.132,5o0hAYrXcdGYUlDC8j3x34,0
0.0359,1.41e-06,0.287,0.11,-9.509,3ZzPTO2Qbo6cI72DBjOLep,0
0.0308,0.0,0.335,0.1,-7.0,0QnOPRxrCRLeRUEJKqecaG,0
0.0257,8.84e-06,0.0736,0.185,-4.177,4ua94LvtGZlGsZVlvMJCUS,0
0.0333,0.000812,0.112,0.112,-6.493,7ETfVO4Njvmf3oNPJy33zF,0
0.0319,0.0,0.0675,0.13,-5.077,5XSwZlJnAceZ0Gb057vbol,0
0.0389,0.0,0.0748,0.495,-5.547,0tabwXMEh3t7MkeKa95oIp,2
0.0275,0.0,0.538,0.0961,-6.034,67AdiJcurlf6gocGobfaXs,0
0.0333,0.0,0.593,0.133,-9.165,1SjsVdSXpwm1kTdYEHoPIT,4
0.0718,6.32e-06,0.227,0.112,-4.774,0K9q7Z82z3BygBWznLCqXL,0
0.0266,0.0,0.49,0.176,-5.317,3rwKMppuXXBCgiUX5oXVI6,0
0.0553,0.0,0.00358,0.257,-5.698,4B0nJLbPzVxWt7o99SiGrO,0
0.0432,0.0,0.259,0.0879,-5.067,7lNezbnIXBbgNmFOa9dt1c,0
0.0556,0.0,0.665,0.339,-7.959,2untQJbPOaB1BjyZKIVuZv,4
0.0264,0.0,0.831,0.103,-7.175,1ynN7dkkujotC2rL31qX48,4
0.0339,0.0,0.0181,0.151,-5.967,2c6RxNOmFQ5Vfnay17glsh,0
0.0269,0.000144,0.744,0.157,-7.409,3onWmITkM6T6eynH06iJcy,4
0.0271,0.000134,0.345,0.117,-7.096,09MhsFYo8oqSsd4eR2F15A,0
0.0277,0.0,0.674,0.0776,-7.469,6RB8DdrSlYmf3JPhySyXvI,4
0.0332,0.0,0.0196,0.128,-4.861,0pnKcAh5binHOP9HexWwnZ,0
0.0359,0.0,0.0183,0.0397,-5.455,0KRIVhkwM3cP4etnY9Qm0o,0
0.0336,0.000379,0.099,0.105,-4.045,3Gk75ziLzHNskYTW2MIG4p,0
0.0359,0.0,0.221,0.181,-5.42,16IHzMTYzM3VKDJK0syV22,0
0.028,3.76e-06,0.0199,0.347,-7.049,5xL8e1wBrpqcMxMzeBDlWX,2
0.0611,0.0,0.124,0.332,-3.449,200x8ONbPfFzByUr3fVz46,2
0.0417,0.0,0.82,0.456,-8.478,53zCCom4uEoIBaOAEJtjUL,2
0.0492,0.0,0.746,0.113,-5.989,3LLezpquftwn7QI1rYIovM,4
0.0452,0.0,0.0307,0.0435,-6.926,1Td2fjoRbqG8TKAe2sjqS1,0
0.0262,0.0,0.676,0.0928,-7.431,2rxQMGVafnNaRaXlRMWPde,4
0.0297,0.0,0.252,0.18,-7.807,0Sbeihd75SGitymHS8Bqbh,0
0.0426,5.87e-06,0.388,0.103,-9.856,7A35lRz4cm0QkbnlNAJPtm,0
0.0277,6.47e-06,0.0226,0.0942,-4.13,28n8z9IQKyjMPxmvYMBqZa,0
0.0306,1.95e-05,0.252,0.178,-6.137,30VHURM5NOfoZmqp2iKawS,0
0.0465,0.0,0.146,0.125,-5.609,6AqwH2Y9FJwhUE2dCSkw1u,0
0.0305,0.0,0.386,0.102,-7.306,10M2Ex445zw585Ducldzkw,0
0.03,0.0,0.515,0.0922,-5.833,3u6YTdxBfx3dzIC5qJ9Afu,0
0.0241,0.000222,0.337,0.0696,-4.483,1WzAeadSKJhqykZFbJNmQv,0
0.0569,0.0,0.137,0.109,-4.189,4wBjKhJx6JnGoNJfJs24pd,0
0.0306,0.0,0.263,0.105,-6.544,1HXy5I3HTWq8OvxCn0z7G7,0
0.0407,0.0,0.75,0.127,-7.552,4232gJU5ljjFmKaPh0cKds,4
0.0477,0.0,0.827,0.111,-11.501,6gdLyYNuhWBzqwlOFSsXC7,4
0.0298,0.0,0.356,0.24,-5.968,3GJ4hzg4lrGwU51Y3VARbF,0
0.0315,0.0,0.143,0.11,-5.305,6EGAfJaLUFzhS4zRBIEQ2J,0
0.0323,0.0,0.0823,0.126,-3.768,3CC2sCo30DhwOwGI4NN30I,0
0.0266,0.00762,0.192,0.0989,-9.608,68JS5SFTnW5Yv9Vzw81Jf0,0
0.0376,0.0,0.409,0.105,-4.911,35zkYE4siFuNCJgcbI1nlt,0
0.0245,0.000101,0.143,0.158,-8.992,1ipcb9qXpSHWhSUvdxJhsx,0
0.0512,0.0,0.222,0.193,-4.143,2afB4eV1KWBqLqFqME6PTh,0
0.0319,0.0,0.118,0.234,-6.205,2xPV95cfbyusygMTxpa3SW,0
0.0354,0.0,0.681,0.0732,-9.834,4mnOVRRXsaqg9Nb041xR8u,4
0.0323,2.52e-06,0.522,0.0754,-8.268,2ulBBx6YQ3qY3ci34RadtN,4
0.0271,0.0,0.22,0.0587,-10.608,7puxIVNdj5nsBJk43zM3bH,0
0.057,0.0,0.401,0.119,-8.72,2yQZwi1P8AkkxxFhQ8rMEK,0
0.0314,0.000132,0.0303,0.0849,-5.497,30MM5jWpUmOxtTNd9Ey5LZ,0
0.0451,0.0,0.175,0.181,-5.559,5EYWGM3Ns3iYew8ws0FatB,0
0.033,0.0,0.0353,0.108,-7.251,3izNaTiYdotdPL0Bs76JqO,0
0.0278,0.0,0.076,0.12,-6.091,7yNJCsUH3tXlpQiHSsAc5l,0
0.0321,6.69e-06,0.399,0.0992,-7.742,5aj0xPGiEUN3aI2oOYu14S,0
0.034,0.0,0.119,0.0861,-6.005,3I4WFddKpe2PGZWFh7f10J,0
0.0349,0.0,0.235,0.119,-6.12,472vIK1ldetTxRxG3ovaiY,0
0.0321,0.0,0.134,0.057,-5.745,6LVzOLJkzG3C4hLNOdaBry,0
0.0369,0.0,0.0387,0.107,-4.563,7xNYZeFtrB05pi9tc6lEeb,0
0.029,0.0,0.173,0.251,-9.007,3y4LxiYMgDl4RethdzpmNe,0
0.0452,0.0,0.217,0.16,-5.115,4tKtMWS8LZRvWhzuHKRIdr,0
0.0355,1.64e-06,0.0724,0.113,-5.86,4j6GMcVcqZf1r0GDqMtYp6,0
0.0268,0.00078,0.132,0.0921,-5.673,4QWaq7U3fufJjy1rCBm6ds,0
0.0293,0.0,0.254,0.099,-6.788,74CEfiZthUGX5yUNNUM4bj,0
0.0273,7.4e-05,0.423,0.0755,-7.851,7nERlpaH7QghaO7jC60Xtu,0
0.0299,2.43e-05,0.512,0.209,-5.19,3XKbdb9GB6u3hsnUklQTav,0
0.0291,0.0,0.14,0.216,-5.488,2mfahQ0EaaZWq4cFNg6A1o,0
0.0267,0.0,0.403,0.0823,-7.276,5n4kMW5dn7MHFhXQuJb9zG,0
0.0276,0.0,0.526,0.109,-8.588,503sFkc8Y2eyGnM6cu8kHm,4
0.0528,0.0,0.0961,0.071,-6.428,3pD2qgImjXbfepb5mksDp3,0
0.0365,0.000332,0.00339,0.209,-6.905,6rIIhxmidzI07z1kgiOqY8,0
0.0303,6.15e-06,0.841,0.129,-7.93,5G6Nf4Ytk3dzxnhfP2AhKR,4
0.0626,0.0,0.0649,0.11,-4.309,027269uzraETHuoG6aMs6a,0
0.0319,1.13e-06,0.519,0.0867,-6.46,5TWAIHYaOnYg4txfmCgon5,0
0.0859,0.000192,0.148,0.123,-7.051,4Yy1VOdLAX7MuKQOcivV4O,0
0.0525,0.0,0.113,0.108,-5.344,1zQjzfgYp0ZDSsU1dxi5g8,0
0.0616,0.0,0.0793,0.111,-3.212,0AYbVoeF03NYhM0fvKjAuU,0
0.0414,1.44e-06,0.0386,0.0926,-5.621,7xMFk2Vj2hALyMdzHFopJl,0
0.0236,0.00464,0.119,0.101,-6.778,1kBx9VGumfuvlfqdlAGorE,0
0.0314,3.59e-05,0.104,0.104,-7.497,6xrREPyyC5KESDhWfwqHiN,0
0.0291,0.0,0.65,0.141,-6.908,19P6cJstaoQJHtHW3HOGcg,4
0.0839,0.000136,0.134,0.11,-5.422,4iQL5pIhMjKAS6feGjaw5t,0
0.029,0.0,0.314,0.11,-6.027,3hhSnbFhuGnXieFa1ql61R,0
0.0296,9.89e-05,0.131,0.0574,-6.192,77a5Eu7lC3tG0Sukt2O91U,0
0.0267,0.0,0.627,0.118,-7.374,1PJ1JyZJg3aZgZQfg3ciWn,4
0.055,2.82e-06,0.0527,0.0575,-5.308,6s9m5J92By7jii22Q2XtY2,0
0.122,0.0,0.0486,0.374,-3.637,2yySWxfeRN2QRZnFMnYMQl,2
0.0418,0.0,0.645,0.114,-4.25,0LQtEJt7x0s6knb6RKdRYc,4
0.06,0.0,0.111,0.315,-6.459,58UKC45GPNTflCN6nwCUeF,2
0.0655,0.0,0.0916,0.0734,-3.225,03fT3OHB9KyMtGMt2zwqCT,0
0.0319,0.0,0.0142,0.0484,-3.21,1AIlY4mVcOY34SNA4CTVbC,0
0.0285,0.0,0.111,0.197,-4.179,7f08qp3HROTkfrtNpiYGGo,0
0.0255,9.77e-05,0.1,0.185,-5.935,05ZACkzW8YbRq3eFgIfSNB,0
0.045,0.0,0.0644,0.582,-2.253,4hPpVbbakQNv8YTHYaOJP4,2
0.0357,1.87e-06,0.347,0.117,-5.055,2qYsSHsYkihWx043HVJQRV,0
0.0481,0.0,0.0571,0.105,-2.909,5HGibWoxnkYSkl6mHmAlOE,0
0.0873,0.0,0.0397,0.423,-3.789,226le7T3p82reYWzsi9Hsz,2
0.0582,0.0,0.0328,0.119,-2.529,6OqdF0vHI9xkqswI7EK0cD,0
0.11,0.0,0.0379,0.115,-5.958,0ODaBMQ3tbTefbmbMWTwdT,0
0.0318,0.0,0.00635,0.293,-4.452,1cktZnxiONH0hR6Q3DKy8h,0
0.0311,0.0,0.447,0.136,-7.225,7mldq42yDuxiUNn08nvzHO,0
0.0459,0.0,0.00516,0.0997,-4.4,0QULNNd9z5s35entfiiXoa,0
0.0803,5.84e-06,0.0476,0.0366,-7.37,1dgWTMoHwTUnQhOQ8SR5fV,0
0.031,0.00526,0.000415,0.271,-3.842,1nVLAEzhBXMJLR5zAl90Nl,0
0.0355,0.0,0.0527,0.113,-4.956,7IWV29mryrqtO0JVgnPtfv,0
0.0281,0.0,0.0312,0.132,-5.731,42fw0rxRO2xbesF6mJfd4Y,0
0.0367,0.0,0.016,0.405,-2.969,2TR7A4ulH9R1PNwMyd8o8U,2
0.0462,0.0,0.294,0.107,-6.079,14GwnOeC9qYEKEA6uOZepa,0
0.0514,0.0,0.113,0.026,-5.251,1TwLKNsCnhi1HxbIi4bAW0,0
0.0782,0.0,0.198,0.0659,-2.832,0PspNrE4MSjr1JeB4OW0jn,0
0.0278,0.0,0.0275,0.228,-4.02,7c1KTn1z8Gw8ouYdcF4qaG,0
0.0557,0.0,0.0445,0.32,-4.189,4H0vNUFcHPz5lytcLjwqkr,2
0.0387,0.0,0.0255,0.383,-7.097,0NmuYnjETG3u3qx0OmEJev,2
0.0481,0.0,0.0491,0.242,-3.594,4LiMQ6G9n84rDUBs9wtwz6,0
0.0396,0.0,0.182,0.53,-4.251,19ZzEzb4BVK1wVO4brrmZz,2
0.0493,0.0,0.0874,0.275,-7.189,2S8UMuLJ0z8agFgFGJ6Ztt,0
0.0315,0.0,0.0196,0.948,-5.298,3IvcWWehbBcBR4YZxlGM9R,2
0.0333,0.0,0.0628,0.108,-4.189,0zpaxKLpHw3zCmiYcvn9OV,0
0.0372,6.92e-06,0.0355,0.397,-10.445,6lyKOW0FNW6aAZdKVgoM8m,2
0.0432,0.000136,0.000682,0.0561,-6.073,3j1xkzTW8owIphkWV51V9s,0
0.0351,0.0163,0.000159,0.1,-4.742,0Nu9WA8kEbBWEsay2s8Q0U,0
0.0309,0.0,0.271,0.131,-5.68,6F7UOC6fPWOkPqybOWBHSv,0
0.109,0.0,0.216,0.0357,-4.664,3kgCJPXDlnL5bl1HFesHUi,0
0.0461,0.0,0.196,0.087,-2.315,5g15o2Sm55Hn9ShK5yEXgp,0
0.045,0.0,0.0123,0.539,-6.999,4aGG4VOWGv9RwlYQNsBrkE,2
0.0277,0.0,0.198,0.126,-7.914,0nDjzA4kns1QOWPXuOn6Xw,0
0.0388,0.0,0.4,0.142,-6.05,19kUPdKTp85q9RZNwaXM15,0
0.0365,0.00183,0.0957,0.0595,-4.42,6JSH36hKFusIabTu1egYO5,0
0.0284,3e-06,0.0432,0.252,-6.802,5vLonpxn4VN0A8GtQOBSG0,0
0.205,0.0,0.129,0.328,-3.728,6ERR6e7h6wCqGoz1TjiUJb,3
0.0468,0.0,0.0891,0.121,-4.493,3J5jotqUAjU479WhAiNkpU,0
0.0332,0.217,0.00166,0.291,-5.898,08wJ1B9yu9sPeoRa5fbpr3,0
0.0369,6.23e-06,0.0858,0.116,-6.753,11OFYsUK9EVJsQ6nutH32M,0
0.0783,0.0,0.183,0.0871,-4.0,7B6m8tHAYZsOKOKMU5SR2n,0
0.0656,1.09e-05,0.0167,0.339,-4.249,215FCyLSBcXeX0NASXEjyn,2
0.0774,0.0,0.564,0.275,-8.352,5FmvaZGd6fulojSToozLRD,4
0.058,0.0,0.11,0.046,-2.259,1Fo2N5iXRi37maMboaig7O,0
0.0494,0.0,0.231,0.341,-5.4,4sf2L157iEgAR7yrCNLgSq,2
0.0459,0.0,0.00182,0.193,-3.791,46ZfPS5VpSQVU5gb82hg3K,0
0.0371,0.0,0.0675,0.108,-5.381,5ZManJDV3CexO66nRCkdiV,0
0.034,7.38e-06,0.0198,0.327,-3.858,6olKv2HP3XgBpvVxAswowe,2
0.0473,0.0,0.118,0.226,-5.07,1irAliF0T8sLIOPJp6n7rU,0
0.0603,0.0,0.0951,0.349,-3.813,3wx2kQWPn9p5UppQbNhPAk,2
0.0275,0.0,0.00935,0.172,-3.916,2A0JdQvwSbOtI9sSIIxgQR,0
0.0252,5.8e-06,0.0375,0.114,-5.084,15npbUjCgwt2lRvyrJvyxw,0
0.0712,0.0,0.0153,0.355,-5.509,6hbwFerDj55bMGZZvcInze,2
0.0314,7.29e-05,0.00481,0.405,-5.043,0w9LJae3sVlZlH2CnxTInF,2
0.0901,0.0,0.00546,0.205,-4.746,7u6kAP26NFU2rwNKjFUpI8,0
0.0926,0.0,0.0586,0.0878,-4.98,4BLiRJdtn8jwUVtvbHIv2T,0
0.0371,1.26e-06,0.00286,0.413,-4.52,6s9ICeczYOfbHHIaSMq9jd,2
0.0376,0.0,0.0287,0.0217,-5.337,1zWZvrk13cL8Sl3VLeG57F,0
0.037,4.62e-06,0.0301,0.0927,-8.428,3PY88239tYBnAv5LQoU2oY,0
0.0355,1.88e-06,0.0171,0.093,-4.422,7AclP0W2jy6yrbvBiC4prQ,0
0.0323,0.0,0.363,0.258,-6.631,1kFpL1itkwkdhO6kcmNJra,0
0.0277,0.0,0.657,0.11,-5.785,5MwynWK9s4hlyKHqhkNn4A,4
0.0256,2.34e-06,0.0435,0.145,-6.211,0B0y2FImat9j9MJTNRZWfW,0
0.0856,0.0,0.047,0.083,-6.458,7iDa6hUg2VgEL1o1HjmfBn,0
0.0303,6.03e-06,0.013,0.265,-5.069,1mMLMZYXkMueg65jRRWG1l,0
0.0347,0.0,0.677,0.107,-8.331,7cA3PnUQDlUyBBwpRozQeo,4
0.0416,0.0,0.0153,0.254,-6.185,6xHI9KjUjYT0FPtGO8Mxa1,0
0.0973,0.0,0.0791,0.15,-3.717,4L9Ds4mpD3SuYoWwFUlv16,0
0.0378,0.0,0.657,0.0897,-5.398,4S518ci8UY4op0Xyp6Hx6o,4
0.0402,0.0,0.202,0.196,-4.679,3ts6xK5GzfMAAriT9AIBmP,0
0.0789,1.09e-05,0.103,0.0841,-7.031,1LhMopPAallLeaeNutqbgS,0
0.0266,2.23e-05,0.671,0.159,-6.369,4YjjNHtEsTX6Af4mCTupT5,4
0.0335,0.0,0.301,0.172,-4.494,6MBUUSIWCzaXW4q58Ktrv9,0
0.029,0.0,0.0977,0.113,-8.633,0OWZFobGSIW9GrSlQ9C5pc,0
0.0302,0.0,0.842,0.112,-10.22,11qh54D0PKkBwelpDxxiEU,4
0.0512,0.0,0.0267,0.352,-3.144,3dCZm5HrG0jIXAHfNkg2H0,2
0.0394,0.0,0.723,0.116,-6.395,1ZIKpMTRPqhwAoVXWY3tXI,4
0.191,0.0,0.108,0.453,-2.276,5s7m2xNZWgz5FqVSIvJcGA,2
